,Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
503,503,0 days 02:02:58.024000,ZHO,24,0 days 00:01:28.690000,43,3,,,17.722,38.293,32.675,0 days 02:01:47.113000,0 days 02:02:25.406000,0 days 02:02:58.081000,285,289,214,301,false,HARD,4,true,Kick Sauber,0 days 02:01:29.334000,2024-12-08 14:08:16.551,1,15,false,,false,true,88.69,88.69
504,504,0 days 02:04:26.702000,ZHO,24,0 days 00:01:28.678000,44,3,,,17.767,38.405,32.506,0 days 02:03:15.848000,0 days 02:03:54.253000,0 days 02:04:26.759000,287,289,215,300,false,HARD,5,true,Kick Sauber,0 days 02:02:58.024000,2024-12-08 14:09:45.241,1,15,false,,false,true,88.678,88.678
505,505,0 days 02:05:55.391000,ZHO,24,0 days 00:01:28.689000,45,3,,,17.703,38.486,32.5,0 days 02:04:44.462000,0 days 02:05:22.948000,0 days 02:05:55.448000,286,289,215,299,false,HARD,6,true,Kick Sauber,0 days 02:04:26.702000,2024-12-08 14:11:13.919,1,15,false,,false,true,88.689,88.689
506,506,0 days 02:07:24.253000,ZHO,24,0 days 00:01:28.862000,46,3,,,17.685,38.424,32.753,0 days 02:06:13.133000,0 days 02:06:51.557000,0 days 02:07:24.310000,,289,216,300,false,HARD,7,true,Kick Sauber,0 days 02:05:55.391000,2024-12-08 14:12:42.608,1,15,false,,false,true,88.862,88.862
507,507,0 days 02:08:52.935000,ZHO,24,0 days 00:01:28.682000,47,3,,,17.74,38.361,32.581,0 days 02:07:42.050000,0 days 02:08:20.411000,0 days 02:08:52.992000,,291,216,301,false,HARD,8,true,Kick Sauber,0 days 02:07:24.253000,2024-12-08 14:14:11.470,1,15,false,,false,true,88.682,88.682
508,508,0 days 02:10:21.554000,ZHO,24,0 days 00:01:28.619000,48,3,,,17.665,38.376,32.578,0 days 02:09:10.657000,0 days 02:09:49.033000,0 days 02:10:21.611000,289,292,216,301,false,HARD,9,true,Kick Sauber,0 days 02:08:52.935000,2024-12-08 14:15:40.152,1,15,false,,false,true,88.619,88.619
509,509,0 days 02:11:50.650000,ZHO,24,0 days 00:01:29.096000,49,3,,,17.662,38.492,32.942,0 days 02:10:39.273000,0 days 02:11:17.765000,0 days 02:11:50.707000,,287,215,302,false,HARD,10,true,Kick Sauber,0 days 02:10:21.554000,2024-12-08 14:17:08.771,1,15,false,,false,true,89.096,89.096
510,510,0 days 02:13:20.812000,ZHO,24,0 days 00:01:30.162000,50,3,,,17.724,38.559,33.879,0 days 02:12:08.431000,0 days 02:12:46.990000,0 days 02:13:20.869000,290,304,216,262,false,HARD,11,true,Kick Sauber,0 days 02:11:50.650000,2024-12-08 14:18:37.867,1,15,false,,false,true,90.162,90.162
511,511,0 days 02:14:49.544000,ZHO,24,0 days 00:01:28.732000,51,3,,,17.906,38.362,32.464,0 days 02:13:38.775000,0 days 02:14:17.137000,0 days 02:14:49.601000,291,324,215,314,false,HARD,12,true,Kick Sauber,0 days 02:13:20.812000,2024-12-08 14:20:08.029,1,14,false,,false,true,88.732,88.732
512,512,0 days 02:16:17.774000,ZHO,24,0 days 00:01:28.230000,52,3,,,17.662,38.358,32.21,0 days 02:15:07.263000,0 days 02:15:45.621000,0 days 02:16:17.831000,293,295,215,304,true,HARD,13,true,Kick Sauber,0 days 02:14:49.544000,2024-12-08 14:21:36.761,1,14,false,,false,true,88.23,88.22999999999999
513,513,0 days 02:17:46.257000,ZHO,24,0 days 00:01:28.483000,53,3,,,17.58,38.443,32.46,0 days 02:16:35.411000,0 days 02:17:13.854000,0 days 02:17:46.314000,286,290,215,299,false,HARD,14,true,Kick Sauber,0 days 02:16:17.774000,2024-12-08 14:23:04.991,1,14,false,,false,true,88.483,88.483
514,514,0 days 02:19:14.279000,ZHO,24,0 days 00:01:28.022000,54,3,,,17.602,38.263,32.157,0 days 02:18:03.916000,0 days 02:18:42.179000,0 days 02:19:14.336000,287,290,216,301,true,HARD,15,true,Kick Sauber,0 days 02:17:46.257000,2024-12-08 14:24:33.474,1,14,false,,false,true,88.022,88.02199999999999
515,515,0 days 02:20:42.326000,ZHO,24,0 days 00:01:28.047000,55,3,,,17.665,38.29,32.092,0 days 02:19:32.001000,0 days 02:20:10.291000,0 days 02:20:42.383000,289,294,216,304,false,HARD,16,true,Kick Sauber,0 days 02:19:14.279000,2024-12-08 14:26:01.496,1,14,false,,false,true,88.047,88.047
516,516,0 days 02:22:10.308000,ZHO,24,0 days 00:01:27.982000,56,3,,,17.523,38.229,32.23,0 days 02:20:59.906000,0 days 02:21:38.135000,0 days 02:22:10.365000,291,293,215,305,true,HARD,17,true,Kick Sauber,0 days 02:20:42.326000,2024-12-08 14:27:29.543,12,14,false,,false,true,87.982,87.982
517,517,0 days 02:23:38.682000,ZHO,24,0 days 00:01:28.374000,57,3,,,17.625,38.25,32.499,0 days 02:22:27.990000,0 days 02:23:06.240000,0 days 02:23:38.739000,293,298,209,311,false,HARD,18,true,Kick Sauber,0 days 02:22:10.308000,2024-12-08 14:28:57.525,21,14,false,,false,true,88.374,88.374
518,518,0 days 00:58:23.585000,HUL,27,0 days 00:01:35.498000,1,1,,,,38.87,33.531,,0 days 00:57:50.230000,0 days 00:58:23.799000,286,299,212,315,false,MEDIUM,1,true,Haas F1 Team,0 days 00:56:47.817000,2024-12-08 13:03:35.034,12,5,false,,false,false,95.498,
519,519,0 days 01:00:13.472000,HUL,27,0 days 00:01:49.887000,2,1,,,18.112,49.467,42.308,0 days 00:58:41.754000,0 days 00:59:31.221000,0 days 01:00:13.529000,287,229,148,297,true,MEDIUM,2,true,Haas F1 Team,0 days 00:58:23.585000,2024-12-08 13:05:10.802,126,5,false,,false,false,109.887,109.887
520,520,0 days 01:01:56.161000,HUL,27,0 days 00:01:42.689000,3,1,,,25.438,43.771,33.48,0 days 01:00:38.967000,0 days 01:01:22.738000,0 days 01:01:56.218000,191,309,212,271,true,MEDIUM,3,true,Haas F1 Team,0 days 01:00:13.472000,2024-12-08 13:07:00.689,671,5,false,,false,false,102.689,102.689
521,521,0 days 01:03:25.509000,HUL,27,0 days 00:01:29.348000,4,1,,,18.003,37.685,33.66,0 days 01:02:14.221000,0 days 01:02:51.906000,0 days 01:03:25.566000,289,314,212,314,true,MEDIUM,4,true,Haas F1 Team,0 days 01:01:56.161000,2024-12-08 13:08:43.378,1,5,false,,false,true,89.348,89.348
522,522,0 days 01:04:55.477000,HUL,27,0 days 00:01:29.968000,5,1,,,17.97,38.261,33.737,0 days 01:03:43.536000,0 days 01:04:21.797000,0 days 01:04:55.534000,287,306,211,317,false,MEDIUM,5,true,Haas F1 Team,0 days 01:03:25.509000,2024-12-08 13:10:12.726,1,5,false,,false,true,89.968,89.968
523,523,0 days 01:06:25.264000,HUL,27,0 days 00:01:29.787000,6,1,,,17.94,38.029,33.818,0 days 01:05:13.474000,0 days 01:05:51.503000,0 days 01:06:25.321000,,307,211,320,false,MEDIUM,6,true,Haas F1 Team,0 days 01:04:55.477000,2024-12-08 13:11:42.694,1,5,false,,false,true,89.787,89.787
524,524,0 days 01:07:55.024000,HUL,27,0 days 00:01:29.760000,7,1,,,18.026,38.053,33.681,0 days 01:06:43.347000,0 days 01:07:21.400000,0 days 01:07:55.081000,288,307,212,318,false,MEDIUM,7,true,Haas F1 Team,0 days 01:06:25.264000,2024-12-08 13:13:12.481,1,5,false,,false,true,89.76,89.75999999999999
525,525,0 days 01:09:25.113000,HUL,27,0 days 00:01:30.089000,8,1,,,18.168,37.991,33.93,0 days 01:08:13.249000,0 days 01:08:51.240000,0 days 01:09:25.170000,285,309,211,317,false,MEDIUM,8,true,Haas F1 Team,0 days 01:07:55.024000,2024-12-08 13:14:42.241,1,5,false,,false,true,90.089,90.089
526,526,0 days 01:10:55.072000,HUL,27,0 days 00:01:29.959000,9,1,,,17.974,38.205,33.78,0 days 01:09:43.144000,0 days 01:10:21.349000,0 days 01:10:55.129000,292,309,210,314,false,MEDIUM,9,true,Haas F1 Team,0 days 01:09:25.113000,2024-12-08 13:16:12.330,1,5,false,,false,true,89.959,89.959
527,527,0 days 01:12:25.473000,HUL,27,0 days 00:01:30.401000,10,1,,,17.994,38.765,33.642,0 days 01:11:13.123000,0 days 01:11:51.888000,0 days 01:12:25.530000,285,294,211,299,false,MEDIUM,10,true,Haas F1 Team,0 days 01:10:55.072000,2024-12-08 13:17:42.289,1,5,false,,false,true,90.401,90.401
528,528,0 days 01:13:56.217000,HUL,27,0 days 00:01:30.744000,11,1,,,18.168,38.952,33.624,0 days 01:12:43.698000,0 days 01:13:22.650000,0 days 01:13:56.274000,286,291,211,302,false,MEDIUM,11,true,Haas F1 Team,0 days 01:12:25.473000,2024-12-08 13:19:12.690,1,5,false,,false,true,90.744,90.744
529,529,0 days 01:15:27.505000,HUL,27,0 days 00:01:31.288000,12,1,,,18.081,38.729,34.478,0 days 01:14:14.355000,0 days 01:14:53.084000,0 days 01:15:27.562000,290,306,210,313,false,MEDIUM,12,true,Haas F1 Team,0 days 01:13:56.217000,2024-12-08 13:20:43.434,1,6,false,,false,true,91.288,91.288
530,530,0 days 01:16:59.995000,HUL,27,0 days 00:01:32.490000,13,1,,0 days 01:16:58.954000,18.235,38.955,35.3,0 days 01:15:45.797000,0 days 01:16:24.752000,0 days 01:17:00.052000,288,292,,302,false,MEDIUM,13,true,Haas F1 Team,0 days 01:15:27.505000,2024-12-08 13:22:14.722,1,7,false,,false,false,92.49,92.49
531,531,0 days 01:18:49.644000,HUL,27,0 days 00:01:49.649000,14,2,0 days 01:17:20.529000,,37.781,38.604,33.264,0 days 01:17:37.833000,0 days 01:18:16.437000,0 days 01:18:49.701000,286,284,215,296,false,HARD,1,true,Haas F1 Team,0 days 01:16:59.995000,2024-12-08 13:23:47.212,1,11,false,,false,false,109.649,109.649
532,532,0 days 01:20:19.430000,HUL,27,0 days 00:01:29.786000,15,2,,,18.26,38.396,33.13,0 days 01:19:07.961000,0 days 01:19:46.357000,0 days 01:20:19.487000,,290,215,300,false,HARD,2,true,Haas F1 Team,0 days 01:18:49.644000,2024-12-08 13:25:36.861,1,11,false,,false,true,89.786,89.786
533,533,0 days 01:21:49.415000,HUL,27,0 days 00:01:29.985000,16,2,,,18.248,38.565,33.172,0 days 01:20:37.735000,0 days 01:21:16.300000,0 days 01:21:49.472000,,293,214,299,false,HARD,3,true,Haas F1 Team,0 days 01:20:19.430000,2024-12-08 13:27:06.647,1,11,false,,false,true,89.985,89.985
534,534,0 days 01:23:18.567000,HUL,27,0 days 00:01:29.152000,17,2,,,18.119,37.897,33.136,0 days 01:22:07.591000,0 days 01:22:45.488000,0 days 01:23:18.624000,289,327,213,319,true,HARD,4,true,Haas F1 Team,0 days 01:21:49.415000,2024-12-08 13:28:36.632,1,10,false,,false,true,89.152,89.152
535,535,0 days 01:24:48.373000,HUL,27,0 days 00:01:29.806000,18,2,,,18.047,38.458,33.301,0 days 01:23:36.671000,0 days 01:24:15.129000,0 days 01:24:48.430000,287,293,214,303,false,HARD,5,true,Haas F1 Team,0 days 01:23:18.567000,2024-12-08 13:30:05.784,1,10,false,,false,true,89.806,89.806
536,536,0 days 01:26:17.869000,HUL,27,0 days 00:01:29.496000,19,2,,,18.035,38.247,33.214,0 days 01:25:06.465000,0 days 01:25:44.712000,0 days 01:26:17.926000,292,306,213,319,false,HARD,6,true,Haas F1 Team,0 days 01:24:48.373000,2024-12-08 13:31:35.590,1,9,false,,false,true,89.496,89.496
537,537,0 days 01:27:47.741000,HUL,27,0 days 00:01:29.872000,20,2,,,18.117,38.549,33.206,0 days 01:26:36.043000,0 days 01:27:14.592000,0 days 01:27:47.798000,287,291,214,300,false,HARD,7,true,Haas F1 Team,0 days 01:26:17.869000,2024-12-08 13:33:05.086,1,9,false,,false,true,89.872,89.872
538,538,0 days 01:29:17.632000,HUL,27,0 days 00:01:29.891000,21,2,,,17.992,38.508,33.391,0 days 01:28:05.790000,0 days 01:28:44.298000,0 days 01:29:17.689000,290,297,213,311,false,HARD,8,true,Haas F1 Team,0 days 01:27:47.741000,2024-12-08 13:34:34.958,1,9,false,,false,true,89.891,89.89099999999999
539,539,0 days 01:30:47.732000,HUL,27,0 days 00:01:30.100000,22,2,,,18.067,38.822,33.211,0 days 01:29:35.756000,0 days 01:30:14.578000,0 days 01:30:47.789000,288,291,213,304,false,HARD,9,true,Haas F1 Team,0 days 01:29:17.632000,2024-12-08 13:36:04.849,1,9,false,,false,true,90.1,90.1
540,540,0 days 01:32:17.719000,HUL,27,0 days 00:01:29.987000,23,2,,,18.195,38.396,33.396,0 days 01:31:05.984000,0 days 01:31:44.380000,0 days 01:32:17.776000,289,298,211,304,false,HARD,10,true,Haas F1 Team,0 days 01:30:47.732000,2024-12-08 13:37:34.949,1,8,false,,false,true,89.987,89.987
541,541,0 days 01:33:47.725000,HUL,27,0 days 00:01:30.006000,24,2,,,18.018,38.528,33.46,0 days 01:32:35.794000,0 days 01:33:14.322000,0 days 01:33:47.782000,290,296,211,305,false,HARD,11,true,Haas F1 Team,0 days 01:32:17.719000,2024-12-08 13:39:04.936,1,8,false,,false,true,90.006,90.006
542,542,0 days 01:35:17.838000,HUL,27,0 days 00:01:30.113000,25,2,,,18.112,38.686,33.315,0 days 01:34:05.894000,0 days 01:34:44.580000,0 days 01:35:17.895000,289,294,213,303,false,HARD,12,true,Haas F1 Team,0 days 01:33:47.725000,2024-12-08 13:40:34.942,1,8,false,,false,true,90.113,90.113
543,543,0 days 01:36:47.553000,HUL,27,0 days 00:01:29.715000,26,2,,,18.063,38.462,33.19,0 days 01:35:35.958000,0 days 01:36:14.420000,0 days 01:36:47.610000,287,293,213,302,false,HARD,13,true,Haas F1 Team,0 days 01:35:17.838000,2024-12-08 13:42:05.055,1,8,false,,false,true,89.715,89.715
544,544,0 days 01:38:17.361000,HUL,27,0 days 00:01:29.808000,27,2,,,18.041,38.429,33.338,0 days 01:37:05.651000,0 days 01:37:44.080000,0 days 01:38:17.418000,,298,212,305,false,HARD,14,true,Haas F1 Team,0 days 01:36:47.553000,2024-12-08 13:43:34.770,1,8,false,,false,true,89.808,89.80799999999999
545,545,0 days 01:39:46.933000,HUL,27,0 days 00:01:29.572000,28,2,,,17.938,38.518,33.116,0 days 01:38:35.356000,0 days 01:39:13.874000,0 days 01:39:46.990000,291,295,212,304,false,HARD,15,true,Haas F1 Team,0 days 01:38:17.361000,2024-12-08 13:45:04.578,1,8,false,,false,true,89.572,89.572
546,546,0 days 01:41:16.717000,HUL,27,0 days 00:01:29.784000,29,2,,,18.052,38.58,33.152,0 days 01:40:05.042000,0 days 01:40:43.622000,0 days 01:41:16.774000,289,293,214,304,false,HARD,16,true,Haas F1 Team,0 days 01:39:46.933000,2024-12-08 13:46:34.150,1,8,false,,false,true,89.784,89.78399999999999
547,547,0 days 01:42:46.039000,HUL,27,0 days 00:01:29.322000,30,2,,,17.784,38.403,33.135,0 days 01:41:34.558000,0 days 01:42:12.961000,0 days 01:42:46.096000,294,296,212,305,false,HARD,17,true,Haas F1 Team,0 days 01:41:16.717000,2024-12-08 13:48:03.934,12,7,false,,false,true,89.322,89.322
548,548,0 days 01:44:15.766000,HUL,27,0 days 00:01:29.727000,31,2,,,17.981,38.638,33.108,0 days 01:43:04.077000,0 days 01:43:42.715000,0 days 01:44:15.823000,290,294,212,303,false,HARD,18,true,Haas F1 Team,0 days 01:42:46.039000,2024-12-08 13:49:33.256,21,7,false,,false,true,89.727,89.727
549,549,0 days 01:45:45.442000,HUL,27,0 days 00:01:29.676000,32,2,,,18.081,38.444,33.151,0 days 01:44:33.904000,0 days 01:45:12.348000,0 days 01:45:45.499000,291,294,213,304,false,HARD,19,true,Haas F1 Team,0 days 01:44:15.766000,2024-12-08 13:51:02.983,1,7,false,,false,true,89.676,89.67600000000002
550,550,0 days 01:47:14.773000,HUL,27,0 days 00:01:29.331000,33,2,,,17.896,38.412,33.023,0 days 01:46:03.395000,0 days 01:46:41.807000,0 days 01:47:14.830000,294,296,212,307,false,HARD,20,true,Haas F1 Team,0 days 01:45:45.442000,2024-12-08 13:52:32.659,1,7,false,,false,true,89.331,89.331
551,551,0 days 01:48:44.308000,HUL,27,0 days 00:01:29.535000,34,2,,,18.004,38.529,33.002,0 days 01:47:32.834000,0 days 01:48:11.363000,0 days 01:48:44.365000,290,295,212,303,false,HARD,21,true,Haas F1 Team,0 days 01:47:14.773000,2024-12-08 13:54:01.990,1,7,false,,false,true,89.535,89.535
552,552,0 days 01:50:13.666000,HUL,27,0 days 00:01:29.358000,35,2,,,17.916,38.486,32.956,0 days 01:49:02.281000,0 days 01:49:40.767000,0 days 01:50:13.723000,,294,212,303,false,HARD,22,true,Haas F1 Team,0 days 01:48:44.308000,2024-12-08 13:55:31.525,1,6,false,,false,true,89.358,89.358
553,553,0 days 01:51:43.123000,HUL,27,0 days 00:01:29.457000,36,2,,,17.982,38.412,33.063,0 days 01:50:31.705000,0 days 01:51:10.117000,0 days 01:51:43.180000,,295,212,303,false,HARD,23,true,Haas F1 Team,0 days 01:50:13.666000,2024-12-08 13:57:00.883,1,6,false,,false,true,89.457,89.457
554,554,0 days 01:53:12.400000,HUL,27,0 days 00:01:29.277000,37,2,,,17.959,38.298,33.02,0 days 01:52:01.139000,0 days 01:52:39.437000,0 days 01:53:12.457000,291,296,213,304,false,HARD,24,true,Haas F1 Team,0 days 01:51:43.123000,2024-12-08 13:58:30.340,1,6,false,,false,true,89.277,89.27700000000002
555,555,0 days 01:54:42.082000,HUL,27,0 days 00:01:29.682000,38,2,,,17.973,38.611,33.098,0 days 01:53:30.430000,0 days 01:54:09.041000,0 days 01:54:42.139000,290,295,212,304,false,HARD,25,true,Haas F1 Team,0 days 01:53:12.400000,2024-12-08 13:59:59.617,1,6,false,,false,true,89.682,89.68199999999999
556,556,0 days 01:56:11.316000,HUL,27,0 days 00:01:29.234000,39,2,,,17.948,38.2,33.086,0 days 01:55:00.087000,0 days 01:55:38.287000,0 days 01:56:11.373000,293,297,212,308,false,HARD,26,true,Haas F1 Team,0 days 01:54:42.082000,2024-12-08 14:01:29.299,1,6,false,,false,true,89.234,89.23400000000001
557,557,0 days 01:57:41.720000,HUL,27,0 days 00:01:30.404000,40,2,,,17.967,38.978,33.459,0 days 01:56:29.340000,0 days 01:57:08.318000,0 days 01:57:41.777000,292,301,210,282,false,HARD,27,true,Haas F1 Team,0 days 01:56:11.316000,2024-12-08 14:02:58.533,1,7,false,,false,true,90.404,90.404
558,558,0 days 01:59:11.136000,HUL,27,0 days 00:01:29.416000,41,2,,,17.939,38.41,33.067,0 days 01:57:59.716000,0 days 01:58:38.126000,0 days 01:59:11.193000,293,298,211,307,false,HARD,28,true,Haas F1 Team,0 days 01:57:41.720000,2024-12-08 14:04:28.937,1,7,false,,false,true,89.416,89.416
559,559,0 days 02:00:40.515000,HUL,27,0 days 00:01:29.379000,42,2,,,17.902,38.407,33.07,0 days 01:59:29.095000,0 days 02:00:07.502000,0 days 02:00:40.572000,292,295,213,308,false,HARD,29,true,Haas F1 Team,0 days 01:59:11.136000,2024-12-08 14:05:58.353,1,7,false,,false,true,89.379,89.37899999999999
560,560,0 days 02:02:10.985000,HUL,27,0 days 00:01:30.470000,43,2,,,17.945,38.923,33.602,0 days 02:00:58.517000,0 days 02:01:37.440000,0 days 02:02:11.042000,291,296,211,286,false,HARD,30,true,Haas F1 Team,0 days 02:00:40.515000,2024-12-08 14:07:27.732,1,8,false,,false,true,90.47,90.47
561,561,0 days 02:03:40.580000,HUL,27,0 days 00:01:29.595000,44,2,,,18.089,38.436,33.07,0 days 02:02:29.131000,0 days 02:03:07.567000,0 days 02:03:40.637000,293,297,212,308,false,HARD,31,true,Haas F1 Team,0 days 02:02:10.985000,2024-12-08 14:08:58.202,1,8,false,,false,true,89.595,89.595
562,562,0 days 02:05:10.336000,HUL,27,0 days 00:01:29.756000,45,2,,,17.965,38.623,33.168,0 days 02:03:58.602000,0 days 02:04:37.225000,0 days 02:05:10.393000,,299,211,308,false,HARD,32,true,Haas F1 Team,0 days 02:03:40.580000,2024-12-08 14:10:27.797,1,8,false,,false,true,89.756,89.756
563,563,0 days 02:06:39.928000,HUL,27,0 days 00:01:29.592000,46,2,,,18.003,38.562,33.027,0 days 02:05:28.396000,0 days 02:06:06.958000,0 days 02:06:39.985000,289,295,211,306,false,HARD,33,true,Haas F1 Team,0 days 02:05:10.336000,2024-12-08 14:11:57.553,1,8,false,,false,true,89.592,89.592
564,564,0 days 02:08:09.259000,HUL,27,0 days 00:01:29.331000,47,2,,,18.01,38.341,32.98,0 days 02:06:57.995000,0 days 02:07:36.336000,0 days 02:08:09.316000,292,298,212,308,false,HARD,34,true,Haas F1 Team,0 days 02:06:39.928000,2024-12-08 14:13:27.145,1,8,false,,false,true,89.331,89.33099999999999
565,565,0 days 02:09:38.832000,HUL,27,0 days 00:01:29.573000,48,2,,,17.938,38.5,33.135,0 days 02:08:27.254000,0 days 02:09:05.754000,0 days 02:09:38.889000,291,297,212,306,false,HARD,35,true,Haas F1 Team,0 days 02:08:09.259000,2024-12-08 14:14:56.476,1,8,false,,false,true,89.573,89.57300000000001
566,566,0 days 02:11:08.191000,HUL,27,0 days 00:01:29.359000,49,2,,,17.908,38.35,33.101,0 days 02:09:56.797000,0 days 02:10:35.147000,0 days 02:11:08.248000,294,299,212,308,false,HARD,36,true,Haas F1 Team,0 days 02:09:38.832000,2024-12-08 14:16:26.049,1,8,false,,false,true,89.359,89.35900000000001
567,567,0 days 02:12:37.786000,HUL,27,0 days 00:01:29.595000,50,2,,,17.933,38.552,33.11,0 days 02:11:26.181000,0 days 02:12:04.733000,0 days 02:12:37.843000,293,297,212,306,false,HARD,37,true,Haas F1 Team,0 days 02:11:08.191000,2024-12-08 14:17:55.408,1,8,false,,false,true,89.595,89.595
568,568,0 days 02:14:07.234000,HUL,27,0 days 00:01:29.448000,51,2,,,17.99,38.495,32.963,0 days 02:12:55.833000,0 days 02:13:34.328000,0 days 02:14:07.291000,292,299,211,307,false,HARD,38,true,Haas F1 Team,0 days 02:12:37.786000,2024-12-08 14:19:25.003,1,8,false,,false,true,89.448,89.44800000000001
569,569,0 days 02:15:36.752000,HUL,27,0 days 00:01:29.518000,52,2,,,17.92,38.474,33.124,0 days 02:14:25.211000,0 days 02:15:03.685000,0 days 02:15:36.809000,293,297,213,307,false,HARD,39,true,Haas F1 Team,0 days 02:14:07.234000,2024-12-08 14:20:54.451,1,8,false,,false,true,89.518,89.518
570,570,0 days 02:17:06.859000,HUL,27,0 days 00:01:30.107000,53,2,,,18.035,38.626,33.446,0 days 02:15:54.844000,0 days 02:16:33.470000,0 days 02:17:06.916000,290,295,211,305,false,HARD,40,true,Haas F1 Team,0 days 02:15:36.752000,2024-12-08 14:22:23.969,1,8,false,,false,true,90.107,90.107
571,571,0 days 02:18:36.678000,HUL,27,0 days 00:01:29.819000,54,2,,,18.065,38.531,33.223,0 days 02:17:24.981000,0 days 02:18:03.512000,0 days 02:18:36.735000,293,300,211,309,false,HARD,41,true,Haas F1 Team,0 days 02:17:06.859000,2024-12-08 14:23:54.076,1,8,false,,false,true,89.819,89.819
572,572,0 days 02:20:06.617000,HUL,27,0 days 00:01:29.939000,55,2,,,18.074,38.623,33.242,0 days 02:18:54.809000,0 days 02:19:33.432000,0 days 02:20:06.674000,,300,213,310,false,HARD,42,true,Haas F1 Team,0 days 02:18:36.678000,2024-12-08 14:25:23.895,1,8,false,,false,true,89.939,89.939
573,573,0 days 02:21:36.608000,HUL,27,0 days 00:01:29.991000,56,2,,,18.1,38.656,33.235,0 days 02:20:24.774000,0 days 02:21:03.430000,0 days 02:21:36.665000,,299,213,309,false,HARD,43,true,Haas F1 Team,0 days 02:20:06.617000,2024-12-08 14:26:53.834,1,8,false,,false,true,89.991,89.991
574,574,0 days 02:23:06.892000,HUL,27,0 days 00:01:30.284000,57,2,,,18.014,38.818,33.452,0 days 02:21:54.679000,0 days 02:22:33.497000,0 days 02:23:06.949000,294,299,211,305,false,HARD,44,true,Haas F1 Team,0 days 02:21:36.608000,2024-12-08 14:28:23.825,12,8,false,,false,true,90.284,90.284
575,575,0 days 02:24:36.932000,HUL,27,0 days 00:01:30.040000,58,2,,,18.096,38.63,33.314,0 days 02:23:25.045000,0 days 02:24:03.675000,0 days 02:24:36.989000,292,299,211,310,false,HARD,45,true,Haas F1 Team,0 days 02:23:06.892000,2024-12-08 14:29:54.109,1,8,false,,false,true,90.04,90.03999999999999
576,576,0 days 00:58:27.104000,LAW,30,0 days 00:01:39.017000,1,1,,,,40.18,34.909,,0 days 00:57:52.337000,0 days 00:58:27.251000,284,306,212,275,false,MEDIUM,1,true,RB,0 days 00:56:47.817000,2024-12-08 13:03:35.034,12,10,false,,false,false,99.017,
577,577,0 days 01:00:21.252000,LAW,30,0 days 00:01:54.148000,2,1,,,18.375,52.882,42.891,0 days 00:58:45.488000,0 days 00:59:38.370000,0 days 01:00:21.261000,285,214,194,308,true,MEDIUM,2,true,RB,0 days 00:58:27.104000,2024-12-08 13:05:14.321,126,10,false,,false,false,114.148,114.148
578,578,0 days 01:02:01.576000,LAW,30,0 days 00:01:40.324000,3,1,,,23.719,42.925,33.68,0 days 01:00:44.980000,0 days 01:01:27.905000,0 days 01:02:01.585000,236,284,209,308,true,MEDIUM,3,true,RB,0 days 01:00:21.252000,2024-12-08 13:07:08.469,671,11,false,,false,false,100.324,100.324
579,579,0 days 01:03:31.314000,LAW,30,0 days 00:01:29.738000,4,1,,,18.206,38.231,33.301,0 days 01:02:19.791000,0 days 01:02:58.022000,0 days 01:03:31.323000,288,297,209,305,true,MEDIUM,4,true,RB,0 days 01:02:01.576000,2024-12-08 13:08:48.793,1,11,false,,false,true,89.738,89.738
580,580,0 days 01:05:01.183000,LAW,30,0 days 00:01:29.869000,5,1,,,18.134,38.33,33.405,0 days 01:03:49.457000,0 days 01:04:27.787000,0 days 01:05:01.192000,,303,208,308,false,MEDIUM,5,true,RB,0 days 01:03:31.314000,2024-12-08 13:10:18.531,1,11,false,,false,true,89.869,89.869
581,581,0 days 01:06:31.746000,LAW,30,0 days 00:01:30.563000,6,1,,,18.187,38.696,33.68,0 days 01:05:19.379000,0 days 01:05:58.075000,0 days 01:06:31.755000,287,305,210,316,false,MEDIUM,6,true,RB,0 days 01:05:01.183000,2024-12-08 13:11:48.400,1,11,false,,false,true,90.563,90.563
582,582,0 days 01:08:02.010000,LAW,30,0 days 00:01:30.264000,7,1,,,18.143,38.584,33.537,0 days 01:06:49.898000,0 days 01:07:28.482000,0 days 01:08:02.019000,288,298,209,303,false,MEDIUM,7,true,RB,0 days 01:06:31.746000,2024-12-08 13:13:18.963,1,11,false,,false,true,90.264,90.264
583,583,0 days 01:09:32.355000,LAW,30,0 days 00:01:30.345000,8,1,,,18.05,38.81,33.485,0 days 01:08:20.069000,0 days 01:08:58.879000,0 days 01:09:32.364000,,295,209,298,false,MEDIUM,8,true,RB,0 days 01:08:02.010000,2024-12-08 13:14:49.227,1,11,false,,false,true,90.345,90.345
