,Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
263,263,0 days 01:51:10.641000,RUS,63,0 days 00:01:30.364000,32,2,,,18.245,38.965,33.154,0 days 01:49:58.528000,0 days 01:50:37.493000,0 days 01:51:10.647000,,291,211,294,false,HARD,17,true,Mercedes,0 days 01:49:40.277000,2022-11-20 13:50:41.323,1,5,false,,false,true,90.364,90.364
264,264,0 days 01:52:40.825000,RUS,63,0 days 00:01:30.184000,33,2,,,18.126,38.948,33.11,0 days 01:51:28.773000,0 days 01:52:07.721000,0 days 01:52:40.831000,279,289,212,293,false,HARD,18,true,Mercedes,0 days 01:51:10.641000,2022-11-20 13:52:11.687,1,5,false,,false,true,90.184,90.184
265,265,0 days 01:54:11.213000,RUS,63,0 days 00:01:30.388000,34,2,,,18.196,39.088,33.104,0 days 01:52:59.027000,0 days 01:53:38.115000,0 days 01:54:11.219000,277,291,211,293,false,HARD,19,true,Mercedes,0 days 01:52:40.825000,2022-11-20 13:53:41.871,1,4,false,,false,true,90.388,90.388
266,266,0 days 01:55:41.712000,RUS,63,0 days 00:01:30.499000,35,2,,,18.146,39.195,33.158,0 days 01:54:29.365000,0 days 01:55:08.560000,0 days 01:55:41.718000,282,290,211,291,false,HARD,20,true,Mercedes,0 days 01:54:11.213000,2022-11-20 13:55:12.259,1,4,false,,false,true,90.499,90.499
267,267,0 days 01:57:12.080000,RUS,63,0 days 00:01:30.368000,36,2,,,18.154,39.078,33.136,0 days 01:55:59.872000,0 days 01:56:38.950000,0 days 01:57:12.086000,276,291,212,293,false,HARD,21,true,Mercedes,0 days 01:55:41.712000,2022-11-20 13:56:42.758,1,4,false,,false,true,90.368,90.368
268,268,0 days 01:58:42.505000,RUS,63,0 days 00:01:30.425000,37,2,,,18.279,39.017,33.129,0 days 01:57:30.365000,0 days 01:58:09.382000,0 days 01:58:42.511000,279,292,212,295,false,HARD,22,true,Mercedes,0 days 01:57:12.080000,2022-11-20 13:58:13.126,1,4,false,,false,true,90.425,90.425
269,269,0 days 02:00:12.900000,RUS,63,0 days 00:01:30.395000,38,2,,,18.2,39.053,33.142,0 days 01:59:00.711000,0 days 01:59:39.764000,0 days 02:00:12.906000,277,291,211,292,false,HARD,23,true,Mercedes,0 days 01:58:42.505000,2022-11-20 13:59:43.551,1,4,false,,false,true,90.395,90.395
270,270,0 days 02:01:45.417000,RUS,63,0 days 00:01:32.517000,39,2,,0 days 02:01:44.470000,18.18,39.031,35.306,0 days 02:00:31.086000,0 days 02:01:10.117000,0 days 02:01:45.423000,281,301,,297,false,HARD,24,true,Mercedes,0 days 02:00:12.900000,2022-11-20 14:01:13.946,12,5,false,,false,false,92.517,92.517
271,271,0 days 02:03:40.533000,RUS,63,0 days 00:01:55.116000,40,3,0 days 02:02:12.283000,,44.582,38.279,32.255,0 days 02:02:30.005000,0 days 02:03:08.284000,0 days 02:03:40.539000,283,287,217,311,false,MEDIUM,1,true,Mercedes,0 days 02:01:45.417000,2022-11-20 14:02:46.463,1,8,false,,false,false,115.116,115.116
272,272,0 days 02:05:09.575000,RUS,63,0 days 00:01:29.042000,41,3,,,18.198,38.408,32.436,0 days 02:03:58.737000,0 days 02:04:37.145000,0 days 02:05:09.581000,275,291,217,291,true,MEDIUM,2,true,Mercedes,0 days 02:03:40.533000,2022-11-20 14:04:41.579,1,7,false,,false,true,89.042,89.042
273,273,0 days 02:06:38.644000,RUS,63,0 days 00:01:29.069000,42,3,,,18.156,38.495,32.418,0 days 02:05:27.737000,0 days 02:06:06.232000,0 days 02:06:38.650000,273,287,216,287,false,MEDIUM,3,true,Mercedes,0 days 02:05:09.575000,2022-11-20 14:06:10.621,1,7,false,,false,true,89.069,89.06899999999999
274,274,0 days 02:08:07.539000,RUS,63,0 days 00:01:28.895000,43,3,,,18.114,38.425,32.356,0 days 02:06:56.764000,0 days 02:07:35.189000,0 days 02:08:07.545000,280,282,216,296,true,MEDIUM,4,true,Mercedes,0 days 02:06:38.644000,2022-11-20 14:07:39.690,1,6,false,,false,true,88.895,88.89500000000001
275,275,0 days 02:09:36.381000,RUS,63,0 days 00:01:28.842000,44,3,,,17.991,38.443,32.408,0 days 02:08:25.536000,0 days 02:09:03.979000,0 days 02:09:36.387000,,281,216,297,true,MEDIUM,5,true,Mercedes,0 days 02:08:07.539000,2022-11-20 14:09:08.585,1,6,false,,false,true,88.842,88.842
276,276,0 days 02:11:05.228000,RUS,63,0 days 00:01:28.847000,45,3,,,18.066,38.428,32.353,0 days 02:09:54.453000,0 days 02:10:32.881000,0 days 02:11:05.234000,281,285,215,299,false,MEDIUM,6,true,Mercedes,0 days 02:09:36.381000,2022-11-20 14:10:37.427,1,6,false,,false,true,88.847,88.84700000000001
277,277,0 days 02:12:34.147000,RUS,63,0 days 00:01:28.919000,46,3,,,17.906,38.564,32.449,0 days 02:11:23.140000,0 days 02:12:01.704000,0 days 02:12:34.153000,283,281,216,294,false,MEDIUM,7,true,Mercedes,0 days 02:11:05.228000,2022-11-20 14:12:06.274,1,6,false,,false,true,88.919,88.919
278,278,0 days 02:14:03.019000,RUS,63,0 days 00:01:28.872000,47,3,,,17.925,38.548,32.399,0 days 02:12:52.078000,0 days 02:13:30.626000,0 days 02:14:03.025000,,281,216,297,false,MEDIUM,8,true,Mercedes,0 days 02:12:34.147000,2022-11-20 14:13:35.193,1,6,false,,false,true,88.872,88.872
279,279,0 days 02:15:31.855000,RUS,63,0 days 00:01:28.836000,48,3,,,17.884,38.577,32.375,0 days 02:14:20.909000,0 days 02:14:59.486000,0 days 02:15:31.861000,282,282,215,297,true,MEDIUM,9,true,Mercedes,0 days 02:14:03.019000,2022-11-20 14:15:04.065,1,6,false,,false,true,88.836,88.836
280,280,0 days 02:17:00.853000,RUS,63,0 days 00:01:28.998000,49,3,,,17.884,38.591,32.523,,0 days 02:16:28.336000,0 days 02:17:00.859000,284,283,215,298,false,MEDIUM,10,true,Mercedes,0 days 02:15:31.855000,2022-11-20 14:16:32.901,1,6,false,,false,true,88.998,88.998
281,281,0 days 02:18:29.857000,RUS,63,0 days 00:01:29.004000,50,3,,,17.84,38.644,32.52,0 days 02:17:18.699000,0 days 02:17:57.343000,0 days 02:18:29.863000,283,284,215,299,false,MEDIUM,11,true,Mercedes,0 days 02:17:00.853000,2022-11-20 14:18:01.899,1,6,false,,false,true,89.004,89.00399999999999
282,282,0 days 02:19:58.895000,RUS,63,0 days 00:01:29.038000,51,3,,,17.873,38.452,32.713,0 days 02:18:47.736000,0 days 02:19:26.188000,0 days 02:19:58.901000,284,289,215,299,false,MEDIUM,12,true,Mercedes,0 days 02:18:29.857000,2022-11-20 14:19:30.903,1,6,false,,false,true,89.038,89.03800000000001
283,283,0 days 02:21:27.876000,RUS,63,0 days 00:01:28.981000,52,3,,,18.054,38.316,32.611,0 days 02:20:16.955000,0 days 02:20:55.271000,0 days 02:21:27.882000,286,288,214,317,false,MEDIUM,13,true,Mercedes,0 days 02:19:58.895000,2022-11-20 14:20:59.941,1,6,false,,false,true,88.981,88.981
284,284,0 days 02:22:57.277000,RUS,63,0 days 00:01:29.401000,53,3,,,17.904,38.794,32.703,0 days 02:21:45.786000,0 days 02:22:24.580000,0 days 02:22:57.283000,283,284,214,299,false,MEDIUM,14,true,Mercedes,0 days 02:21:27.876000,2022-11-20 14:22:28.922,1,6,false,,false,true,89.401,89.401
285,285,0 days 02:24:27.105000,RUS,63,0 days 00:01:29.828000,54,3,,,17.938,38.812,33.078,0 days 02:23:15.221000,0 days 02:23:54.033000,0 days 02:24:27.111000,284,286,215,299,false,MEDIUM,15,true,Mercedes,0 days 02:22:57.277000,2022-11-20 14:23:58.323,1,6,false,,false,true,89.828,89.828
286,286,0 days 02:25:58.262000,RUS,63,0 days 00:01:31.157000,55,3,,,18.084,39.353,33.72,0 days 02:24:45.195000,0 days 02:25:24.548000,0 days 02:25:58.268000,283,286,215,300,false,MEDIUM,16,true,Mercedes,0 days 02:24:27.105000,2022-11-20 14:25:28.151,1,5,false,,false,true,91.157,91.157
287,287,0 days 02:27:29.479000,RUS,63,0 days 00:01:31.217000,56,3,,,18.175,39.462,33.58,0 days 02:26:16.443000,0 days 02:26:55.905000,0 days 02:27:29.485000,284,288,213,302,false,MEDIUM,17,true,Mercedes,0 days 02:25:58.262000,2022-11-20 14:26:59.308,1,5,false,,false,true,91.217,91.217
288,288,0 days 02:29:00.644000,RUS,63,0 days 00:01:31.165000,57,3,,,18.304,39.178,33.683,0 days 02:27:47.789000,0 days 02:28:26.967000,0 days 02:29:00.650000,,287,214,300,false,MEDIUM,18,true,Mercedes,0 days 02:27:29.479000,2022-11-20 14:28:30.525,1,5,false,,false,true,91.165,91.165
289,289,0 days 02:30:32.197000,RUS,63,0 days 00:01:31.553000,58,3,,,18.422,39.219,33.912,0 days 02:29:19.072000,0 days 02:29:58.291000,0 days 02:30:32.203000,282,294,209,300,false,MEDIUM,19,true,Mercedes,0 days 02:29:00.644000,2022-11-20 14:30:01.690,1,5,false,,false,true,91.553,91.553
290,290,0 days 01:03:46.303000,NOR,4,0 days 00:01:35.908000,1,1,,,,39.131,34.56,,0 days 01:03:11.831000,0 days 01:03:46.416000,284,275,211,300,false,MEDIUM,1,true,McLaren,0 days 01:02:10.161000,2022-11-20 13:03:11.207,1,6,false,,false,false,95.908,
291,291,0 days 01:05:17.996000,NOR,4,0 days 00:01:31.693000,2,1,,,18.485,39.241,33.967,0 days 01:04:04.809000,0 days 01:04:44.050000,0 days 01:05:18.017000,277,286,209,290,true,MEDIUM,2,true,McLaren,0 days 01:03:46.303000,2022-11-20 13:04:47.349,1,6,false,,false,true,91.693,91.693
292,292,0 days 01:06:49.184000,NOR,4,0 days 00:01:31.188000,3,1,,,18.442,38.61,34.136,0 days 01:05:36.459000,0 days 01:06:15.069000,0 days 01:06:49.205000,272,296,209,303,true,MEDIUM,3,true,McLaren,0 days 01:05:17.996000,2022-11-20 13:06:19.042,1,6,false,,false,true,91.188,91.188
293,293,0 days 01:08:20.450000,NOR,4,0 days 00:01:31.266000,4,1,,,18.382,38.581,34.303,0 days 01:07:07.587000,0 days 01:07:46.168000,0 days 01:08:20.471000,277,299,208,311,false,MEDIUM,4,true,McLaren,0 days 01:06:49.184000,2022-11-20 13:07:50.230,1,6,false,,false,true,91.266,91.266
294,294,0 days 01:09:52.658000,NOR,4,0 days 00:01:32.208000,5,1,,,18.468,39.037,34.703,0 days 01:08:38.939000,0 days 01:09:17.976000,0 days 01:09:52.679000,,258,206,307,false,MEDIUM,5,true,McLaren,0 days 01:08:20.450000,2022-11-20 13:09:21.496,1,7,true,TRACK LIMITS AT TURN 1 LAP 5 ,false,true,92.208,92.208
295,295,0 days 01:11:24.590000,NOR,4,0 days 00:01:31.932000,6,1,,,18.509,39.359,34.064,0 days 01:10:11.188000,0 days 01:10:50.547000,0 days 01:11:24.611000,,289,207,288,false,MEDIUM,6,true,McLaren,0 days 01:09:52.658000,2022-11-20 13:10:53.704,1,7,false,,false,true,91.932,91.932
296,296,0 days 01:12:56.233000,NOR,4,0 days 00:01:31.643000,7,1,,,18.488,39.06,34.095,0 days 01:11:43.099000,0 days 01:12:22.159000,0 days 01:12:56.254000,,297,206,298,false,MEDIUM,7,true,McLaren,0 days 01:11:24.590000,2022-11-20 13:12:25.636,1,7,false,,false,true,91.643,91.643
297,297,0 days 01:14:28.145000,NOR,4,0 days 00:01:31.912000,8,1,,,18.526,39.256,34.13,0 days 01:13:14.780000,0 days 01:13:54.036000,0 days 01:14:28.166000,273,297,205,289,false,MEDIUM,8,true,McLaren,0 days 01:12:56.233000,2022-11-20 13:13:57.279,1,7,false,,false,true,91.912,91.912
298,298,0 days 01:16:00.323000,NOR,4,0 days 00:01:32.178000,9,1,,,18.542,39.455,34.181,0 days 01:14:46.708000,0 days 01:15:26.163000,0 days 01:16:00.344000,275,294,206,293,false,MEDIUM,9,true,McLaren,0 days 01:14:28.145000,2022-11-20 13:15:29.191,1,7,false,,false,true,92.178,92.178
299,299,0 days 01:17:32.364000,NOR,4,0 days 00:01:32.041000,10,1,,,18.484,39.493,34.064,0 days 01:16:18.828000,0 days 01:16:58.321000,0 days 01:17:32.385000,276,293,205,293,false,MEDIUM,10,true,McLaren,0 days 01:16:00.323000,2022-11-20 13:17:01.369,1,7,false,,false,true,92.041,92.041
300,300,0 days 01:19:04.683000,NOR,4,0 days 00:01:32.319000,11,1,,,18.454,39.602,34.263,0 days 01:17:50.839000,0 days 01:18:30.441000,0 days 01:19:04.704000,277,290,206,291,false,MEDIUM,11,true,McLaren,0 days 01:17:32.364000,2022-11-20 13:18:33.410,1,7,false,,false,true,92.319,92.319
301,301,0 days 01:20:37.081000,NOR,4,0 days 00:01:32.398000,12,1,,,18.508,39.59,34.3,0 days 01:19:23.212000,0 days 01:20:02.802000,0 days 01:20:37.102000,274,289,207,292,false,MEDIUM,12,true,McLaren,0 days 01:19:04.683000,2022-11-20 13:20:05.729,1,7,false,,false,true,92.398,92.398
302,302,0 days 01:22:09.595000,NOR,4,0 days 00:01:32.514000,13,1,,,18.544,39.592,34.378,0 days 01:20:55.646000,0 days 01:21:35.238000,0 days 01:22:09.616000,276,292,204,294,false,MEDIUM,13,true,McLaren,0 days 01:20:37.081000,2022-11-20 13:21:38.127,1,7,false,,false,true,92.514,92.514
303,303,0 days 01:23:42.235000,NOR,4,0 days 00:01:32.640000,14,1,,,18.57,39.766,34.304,0 days 01:22:28.186000,0 days 01:23:07.952000,0 days 01:23:42.256000,275,291,207,293,false,MEDIUM,14,true,McLaren,0 days 01:22:09.595000,2022-11-20 13:23:10.641,1,7,false,,false,true,92.64,92.64
304,304,0 days 01:25:16.751000,NOR,4,0 days 00:01:34.516000,15,1,,0 days 01:25:15.754000,18.576,39.783,36.157,0 days 01:24:00.832000,0 days 01:24:40.615000,0 days 01:25:16.772000,276,291,,292,false,MEDIUM,15,true,McLaren,0 days 01:23:42.235000,2022-11-20 13:24:43.281,1,7,false,,false,false,94.516,94.516
305,305,0 days 01:27:08.857000,NOR,4,0 days 00:01:52.106000,16,2,0 days 01:25:37.915000,,39.234,39.402,33.47,0 days 01:25:56.006000,0 days 01:26:35.408000,0 days 01:27:08.878000,285,289,211,290,false,HARD,1,true,McLaren,0 days 01:25:16.751000,2022-11-20 13:26:17.797,1,12,false,,false,false,112.106,112.106
306,306,0 days 01:28:39.689000,NOR,4,0 days 00:01:30.832000,17,2,,,18.45,38.468,33.914,0 days 01:27:27.328000,0 days 01:28:05.796000,0 days 01:28:39.710000,280,290,210,314,true,HARD,2,true,McLaren,0 days 01:27:08.857000,2022-11-20 13:28:09.903,1,11,false,,false,true,90.832,90.832
307,307,0 days 01:30:10.221000,NOR,4,0 days 00:01:30.532000,18,2,,,18.626,38.514,33.392,0 days 01:28:58.336000,0 days 01:29:36.850000,0 days 01:30:10.242000,277,292,209,313,true,HARD,3,true,McLaren,0 days 01:28:39.689000,2022-11-20 13:29:40.735,1,10,false,,false,true,90.532,90.532
308,308,0 days 01:31:41.171000,NOR,4,0 days 00:01:30.950000,19,2,,,18.307,39.026,33.617,0 days 01:30:28.549000,0 days 01:31:07.575000,0 days 01:31:41.192000,,294,209,291,false,HARD,4,true,McLaren,0 days 01:30:10.221000,2022-11-20 13:31:11.267,1,10,false,,false,true,90.95,90.95
309,309,0 days 01:33:12.060000,NOR,4,0 days 00:01:30.889000,20,2,,,18.279,39.057,33.553,0 days 01:31:59.471000,0 days 01:32:38.528000,0 days 01:33:12.081000,,290,211,293,false,HARD,5,true,McLaren,0 days 01:31:41.171000,2022-11-20 13:32:42.217,1,8,false,,false,true,90.889,90.889
310,310,0 days 01:34:42.801000,NOR,4,0 days 00:01:30.741000,21,2,,,18.282,39.061,33.398,0 days 01:33:30.363000,0 days 01:34:09.424000,0 days 01:34:42.822000,,290,211,291,false,HARD,6,true,McLaren,0 days 01:33:12.060000,2022-11-20 13:34:13.106,1,8,false,,false,true,90.741,90.741
311,311,0 days 01:36:13.610000,NOR,4,0 days 00:01:30.809000,22,2,,,18.261,39.025,33.523,0 days 01:35:01.083000,0 days 01:35:40.108000,0 days 01:36:13.631000,,291,209,292,false,HARD,7,true,McLaren,0 days 01:34:42.801000,2022-11-20 13:35:43.847,1,8,false,,false,true,90.809,90.809
312,312,0 days 01:37:44.535000,NOR,4,0 days 00:01:30.925000,23,2,,,18.31,39.061,33.554,0 days 01:36:31.941000,0 days 01:37:11.002000,0 days 01:37:44.556000,276,294,209,293,false,HARD,8,true,McLaren,0 days 01:36:13.610000,2022-11-20 13:37:14.656,1,8,false,,false,true,90.925,90.925
313,313,0 days 01:39:15.268000,NOR,4,0 days 00:01:30.733000,24,2,,,18.359,38.721,33.653,0 days 01:38:02.915000,0 days 01:38:41.636000,0 days 01:39:15.289000,277,289,210,316,false,HARD,9,true,McLaren,0 days 01:37:44.535000,2022-11-20 13:38:45.581,1,7,false,,false,true,90.733,90.733
314,314,0 days 01:40:46.188000,NOR,4,0 days 00:01:30.920000,25,2,,,18.268,39.135,33.517,0 days 01:39:33.557000,0 days 01:40:12.692000,0 days 01:40:46.209000,275,287,208,291,false,HARD,10,true,McLaren,0 days 01:39:15.268000,2022-11-20 13:40:16.314,1,7,false,,false,true,90.92,90.92
315,315,0 days 01:42:17.303000,NOR,4,0 days 00:01:31.115000,26,2,,,18.309,39.376,33.43,0 days 01:41:04.518000,0 days 01:41:43.894000,0 days 01:42:17.324000,277,290,209,292,false,HARD,11,true,McLaren,0 days 01:40:46.188000,2022-11-20 13:41:47.234,1,7,false,,false,true,91.115,91.115
316,316,0 days 01:43:48.233000,NOR,4,0 days 00:01:30.930000,27,2,,,18.361,39.209,33.36,0 days 01:42:35.685000,0 days 01:43:14.894000,0 days 01:43:48.254000,279,290,209,293,false,HARD,12,true,McLaren,0 days 01:42:17.303000,2022-11-20 13:43:18.349,1,7,false,,false,true,90.93,90.93
317,317,0 days 01:45:19.298000,NOR,4,0 days 00:01:31.065000,28,2,,,18.289,39.322,33.454,0 days 01:44:06.543000,0 days 01:44:45.865000,0 days 01:45:19.319000,275,286,207,290,false,HARD,13,true,McLaren,0 days 01:43:48.233000,2022-11-20 13:44:49.279,1,7,false,,false,true,91.065,91.065
318,318,0 days 01:46:50.526000,NOR,4,0 days 00:01:31.228000,29,2,,,18.3,39.298,33.63,0 days 01:45:37.619000,0 days 01:46:16.917000,0 days 01:46:50.547000,277,292,207,292,false,HARD,14,true,McLaren,0 days 01:45:19.298000,2022-11-20 13:46:20.344,1,7,false,,false,true,91.228,91.228
319,319,0 days 01:48:21.635000,NOR,4,0 days 00:01:31.109000,30,2,,,18.278,39.356,33.475,0 days 01:47:08.825000,0 days 01:47:48.181000,0 days 01:48:21.656000,276,291,208,291,false,HARD,15,true,McLaren,0 days 01:46:50.526000,2022-11-20 13:47:51.572,1,7,false,,false,true,91.109,91.109
320,320,0 days 01:49:52.851000,NOR,4,0 days 00:01:31.216000,31,2,,,18.24,39.472,33.504,0 days 01:48:39.896000,0 days 01:49:19.368000,0 days 01:49:52.872000,278,291,208,290,false,HARD,16,true,McLaren,0 days 01:48:21.635000,2022-11-20 13:49:22.681,1,7,false,,false,true,91.216,91.216
321,321,0 days 01:51:23.995000,NOR,4,0 days 00:01:31.144000,32,2,,,18.248,39.348,33.548,0 days 01:50:11.120000,0 days 01:50:50.468000,0 days 01:51:24.016000,,292,208,291,false,HARD,17,true,McLaren,0 days 01:49:52.851000,2022-11-20 13:50:53.897,1,7,false,,false,true,91.144,91.144
322,322,0 days 01:52:55.041000,NOR,4,0 days 00:01:31.046000,33,2,,,18.201,39.397,33.448,0 days 01:51:42.217000,0 days 01:52:21.614000,0 days 01:52:55.062000,,289,208,290,false,HARD,18,true,McLaren,0 days 01:51:23.995000,2022-11-20 13:52:25.041,1,7,false,,false,true,91.046,91.046
323,323,0 days 01:54:26.129000,NOR,4,0 days 00:01:31.088000,34,2,,,18.292,39.321,33.475,0 days 01:53:13.354000,0 days 01:53:52.675000,0 days 01:54:26.150000,,292,208,295,false,HARD,19,true,McLaren,0 days 01:52:55.041000,2022-11-20 13:53:56.087,1,7,false,,false,true,91.088,91.088
324,324,0 days 01:55:57,NOR,4,0 days 00:01:30.871000,35,2,,,18.275,39.227,33.369,0 days 01:54:44.425000,0 days 01:55:23.652000,0 days 01:55:57.021000,,292,208,291,false,HARD,20,true,McLaren,0 days 01:54:26.129000,2022-11-20 13:55:27.175,1,7,false,,false,true,90.871,90.871
325,325,0 days 01:57:28.309000,NOR,4,0 days 00:01:31.309000,36,2,,,18.249,39.487,33.573,0 days 01:56:15.270000,0 days 01:56:54.757000,0 days 01:57:28.330000,277,293,208,292,false,HARD,21,true,McLaren,0 days 01:55:57,2022-11-20 13:56:58.046,1,7,false,,false,true,91.309,91.309
326,326,0 days 01:58:59.130000,NOR,4,0 days 00:01:30.821000,37,2,,,18.211,39.238,33.372,0 days 01:57:46.541000,0 days 01:58:25.779000,0 days 01:58:59.151000,279,294,209,293,false,HARD,22,true,McLaren,0 days 01:57:28.309000,2022-11-20 13:58:29.355,1,7,false,,false,true,90.821,90.821
327,327,0 days 02:00:30.276000,NOR,4,0 days 00:01:31.146000,38,2,,,18.314,39.465,33.367,0 days 01:59:17.465000,0 days 01:59:56.930000,0 days 02:00:30.297000,276,291,207,291,false,HARD,23,true,McLaren,0 days 01:58:59.130000,2022-11-20 14:00:00.176,12,7,false,,false,true,91.146,91.146
328,328,0 days 02:02:01.499000,NOR,4,0 days 00:01:31.223000,39,2,,,18.296,39.312,33.615,0 days 02:00:48.593000,0 days 02:01:27.905000,0 days 02:02:01.520000,278,292,208,291,false,HARD,24,true,McLaren,0 days 02:00:30.276000,2022-11-20 14:01:31.322,1,7,false,,false,true,91.223,91.223
329,329,0 days 02:03:33.001000,NOR,4,0 days 00:01:31.502000,40,2,,,18.243,39.148,34.111,0 days 02:02:19.763000,0 days 02:02:58.911000,0 days 02:03:33.022000,277,298,206,282,false,HARD,25,true,McLaren,0 days 02:02:01.499000,2022-11-20 14:03:02.545,1,6,false,,false,true,91.502,91.502
330,330,0 days 02:05:04.067000,NOR,4,0 days 00:01:31.066000,41,2,,,18.325,39.289,33.452,0 days 02:03:51.347000,0 days 02:04:30.636000,0 days 02:05:04.088000,279,293,208,294,false,HARD,26,true,McLaren,0 days 02:03:33.001000,2022-11-20 14:04:34.047,1,6,false,,false,true,91.066,91.066
331,331,0 days 02:06:37.164000,NOR,4,0 days 00:01:33.097000,42,2,,0 days 02:06:36.101000,18.291,39.251,35.555,0 days 02:05:22.379000,0 days 02:06:01.630000,0 days 02:06:37.185000,277,293,,295,false,HARD,27,true,McLaren,0 days 02:05:04.067000,2022-11-20 14:06:05.113,1,6,true,TRACK LIMITS AT TURN 1 LAP 42 ,false,false,93.097,93.097
332,332,0 days 02:08:26.671000,NOR,4,0 days 00:01:49.507000,43,3,0 days 02:06:57.664000,,38.057,38.743,32.707,0 days 02:07:15.242000,0 days 02:07:53.985000,0 days 02:08:26.692000,283,289,214,289,false,MEDIUM,1,true,McLaren,0 days 02:06:37.164000,2022-11-20 14:07:38.210,1,7,false,,false,false,109.507,109.507
333,333,0 days 02:09:55.062000,NOR,4,0 days 00:01:28.391000,44,3,,,17.916,38.308,32.167,0 days 02:08:44.608000,0 days 02:09:22.916000,0 days 02:09:55.083000,277,291,215,291,true,MEDIUM,2,true,McLaren,0 days 02:08:26.671000,2022-11-20 14:09:27.717,1,7,false,,false,true,88.391,88.391
334,334,0 days 02:11:23.750000,NOR,4,0 days 00:01:28.688000,45,3,,,17.9,38.51,32.278,0 days 02:10:12.983000,0 days 02:10:51.493000,0 days 02:11:23.771000,,287,214,284,false,MEDIUM,3,true,McLaren,0 days 02:09:55.062000,2022-11-20 14:10:56.108,1,7,false,,false,true,88.688,88.68799999999999
335,335,0 days 02:12:52.541000,NOR,4,0 days 00:01:28.791000,46,3,,,17.788,38.48,32.523,0 days 02:11:41.559000,0 days 02:12:20.039000,0 days 02:12:52.562000,279,290,213,290,false,MEDIUM,4,true,McLaren,0 days 02:11:23.750000,2022-11-20 14:12:24.796,1,7,false,,false,true,88.791,88.791
336,336,0 days 02:14:21.019000,NOR,4,0 days 00:01:28.478000,47,3,,,17.854,38.286,32.338,0 days 02:13:10.416000,0 days 02:13:48.702000,0 days 02:14:21.040000,281,308,213,294,false,MEDIUM,5,true,McLaren,0 days 02:12:52.541000,2022-11-20 14:13:53.587,1,7,false,,false,true,88.478,88.47800000000001
337,337,0 days 02:15:50.240000,NOR,4,0 days 00:01:29.221000,48,3,,,17.879,38.659,32.683,0 days 02:14:38.919000,0 days 02:15:17.578000,0 days 02:15:50.261000,277,287,212,289,false,MEDIUM,6,true,McLaren,0 days 02:14:21.019000,2022-11-20 14:15:22.065,1,7,false,,false,true,89.221,89.221
338,338,0 days 02:17:19.196000,NOR,4,0 days 00:01:28.956000,49,3,,,17.909,38.546,32.501,0 days 02:16:08.170000,0 days 02:16:46.716000,0 days 02:17:19.217000,279,290,213,290,false,MEDIUM,7,true,McLaren,0 days 02:15:50.240000,2022-11-20 14:16:51.286,1,7,false,,false,true,88.956,88.95599999999999
339,339,0 days 02:18:48.691000,NOR,4,0 days 00:01:29.495000,50,3,,,17.907,38.837,32.751,0 days 02:17:37.124000,0 days 02:18:15.961000,0 days 02:18:48.712000,280,289,212,291,false,MEDIUM,8,true,McLaren,0 days 02:17:19.196000,2022-11-20 14:18:20.242,1,7,false,,false,true,89.495,89.495
340,340,0 days 02:20:18.187000,NOR,4,0 days 00:01:29.496000,51,3,,,17.96,38.721,32.815,0 days 02:19:06.672000,0 days 02:19:45.393000,0 days 02:20:18.208000,279,291,213,291,false,MEDIUM,9,true,McLaren,0 days 02:18:48.691000,2022-11-20 14:19:49.737,1,7,false,,false,true,89.496,89.496
341,341,0 days 02:21:47.972000,NOR,4,0 days 00:01:29.785000,52,3,,,17.886,38.902,32.997,0 days 02:20:36.094000,0 days 02:21:14.996000,0 days 02:21:47.993000,280,290,212,290,false,MEDIUM,10,true,McLaren,0 days 02:20:18.187000,2022-11-20 14:21:19.233,1,7,false,,false,true,89.785,89.785
342,342,0 days 02:23:18.136000,NOR,4,0 days 00:01:30.164000,53,3,,,18.018,38.95,33.196,0 days 02:22:06.011000,0 days 02:22:44.961000,0 days 02:23:18.157000,279,290,211,291,false,MEDIUM,11,true,McLaren,0 days 02:21:47.972000,2022-11-20 14:22:49.018,1,7,false,,false,true,90.164,90.164
343,343,0 days 02:24:48.767000,NOR,4,0 days 00:01:30.631000,54,3,,,18.115,39.168,33.348,0 days 02:23:36.272000,0 days 02:24:15.440000,0 days 02:24:48.788000,280,292,213,293,false,MEDIUM,12,true,McLaren,0 days 02:23:18.136000,2022-11-20 14:24:19.182,1,7,false,,false,true,90.631,90.631
344,344,0 days 02:26:19.592000,NOR,4,0 days 00:01:30.825000,55,3,,,18.117,39.164,33.544,0 days 02:25:06.905000,0 days 02:25:46.069000,0 days 02:26:19.613000,,292,211,291,false,MEDIUM,13,true,McLaren,0 days 02:24:48.767000,2022-11-20 14:25:49.813,1,6,false,,false,true,90.825,90.825
