LapNumber,Stint,Compound,TyreLife,Team,LapTime_in_seconds,Race,FuelLoad
8.0,1.0,0,8.0,1,89.606,2025,50.0
9.0,1.0,0,9.0,1,89.654,2025,49.0
10.0,1.0,0,10.0,1,89.63,2025,48.0
11.0,1.0,0,11.0,1,89.909,2025,47.0
12.0,1.0,0,12.0,1,90.057,2025,46.0
13.0,1.0,0,13.0,1,89.938,2025,45.0
14.0,1.0,0,14.0,1,90.054,2025,44.0
15.0,1.0,0,15.0,1,89.998,2025,43.0
16.0,1.0,0,16.0,1,91.99,2025,42.0
18.0,2.0,1,2.0,1,89.872,2025,40.0
19.0,2.0,1,3.0,1,89.529,2025,39.0
20.0,2.0,1,4.0,1,89.256,2025,38.0
21.0,2.0,1,5.0,1,89.055,2025,37.0
22.0,2.0,1,6.0,1,88.891,2025,36.0
23.0,2.0,1,7.0,1,89.595,2025,35.0
24.0,2.0,1,8.0,1,89.019,2025,34.0
25.0,2.0,1,9.0,1,88.171,2025,33.0
26.0,2.0,1,10.0,1,88.044,2025,32.0
27.0,2.0,1,11.0,1,88.098,2025,31.0
28.0,2.0,1,12.0,1,88.149,2025,30.0
29.0,2.0,1,13.0,1,88.391,2025,29.0
30.0,2.0,1,14.0,1,88.471,2025,28.0
31.0,2.0,1,15.0,1,88.548,2025,27.0
32.0,2.0,1,16.0,1,88.854,2025,26.0
33.0,2.0,1,17.0,1,88.664,2025,25.0
34.0,2.0,1,18.0,1,88.58,2025,24.0
35.0,2.0,1,19.0,1,88.453,2025,23.0
36.0,2.0,1,20.0,1,88.303,2025,22.0
37.0,2.0,1,21.0,1,88.35,2025,21.0
38.0,2.0,1,22.0,1,88.152,2025,20.0
39.0,2.0,1,23.0,1,90.239,2025,19.0
40.0,3.0,0,4.0,1,108.177,2025,18.0
41.0,3.0,0,5.0,1,88.125,2025,17.0
42.0,3.0,0,6.0,1,87.269,2025,16.0
43.0,3.0,0,7.0,1,86.919,2025,15.0
44.0,3.0,0,8.0,1,86.847,2025,14.0
45.0,3.0,0,9.0,1,86.725,2025,13.0
46.0,3.0,0,10.0,1,86.856,2025,12.0
47.0,3.0,0,11.0,1,86.974,2025,11.0
48.0,3.0,0,12.0,1,86.845,2025,10.0
49.0,3.0,0,13.0,1,86.936,2025,9.0
50.0,3.0,0,14.0,1,87.213,2025,8.0
51.0,3.0,0,15.0,1,87.376,2025,7.0
52.0,3.0,0,16.0,1,87.55,2025,6.0
53.0,3.0,0,17.0,1,89.005,2025,5.0
54.0,3.0,0,18.0,1,88.291,2025,4.0
55.0,3.0,0,19.0,1,88.195,2025,3.0
56.0,3.0,0,20.0,1,87.464,2025,2.0
57.0,3.0,0,21.0,1,88.165,2025,1.0
58.0,3.0,0,22.0,1,88.273,2025,0.0
1.0,1.0,0,1.0,2,95.453,2025,57.0
2.0,1.0,0,2.0,2,90.629,2025,56.0
3.0,1.0,0,3.0,2,90.067,2025,55.0
4.0,1.0,0,4.0,2,89.337,2025,54.0
5.0,1.0,0,5.0,2,89.989,2025,53.0
6.0,1.0,0,6.0,2,89.929,2025,52.0
7.0,1.0,0,7.0,2,89.759,2025,51.0
8.0,1.0,0,8.0,2,90.124,2025,50.0
9.0,1.0,0,9.0,2,90.205,2025,49.0
10.0,1.0,0,10.0,2,90.006,2025,48.0
11.0,1.0,0,11.0,2,90.044,2025,47.0
12.0,1.0,0,12.0,2,90.095,2025,46.0
13.0,1.0,0,13.0,2,90.06,2025,45.0
14.0,1.0,0,14.0,2,92.081,2025,44.0
16.0,2.0,1,2.0,2,88.648,2025,42.0
17.0,2.0,1,3.0,2,90.035,2025,41.0
18.0,2.0,1,4.0,2,89.857,2025,40.0
19.0,2.0,1,5.0,2,90.191,2025,39.0
20.0,2.0,1,6.0,2,90.286,2025,38.0
21.0,2.0,1,7.0,2,90.065,2025,37.0
22.0,2.0,1,8.0,2,89.399,2025,36.0
23.0,2.0,1,9.0,2,89.648,2025,35.0
24.0,2.0,1,10.0,2,89.589,2025,34.0
25.0,2.0,1,11.0,2,89.32,2025,33.0
26.0,2.0,1,12.0,2,89.431,2025,32.0
27.0,2.0,1,13.0,2,89.682,2025,31.0
28.0,2.0,1,14.0,2,89.75,2025,30.0
29.0,2.0,1,15.0,2,88.818,2025,29.0
30.0,2.0,1,16.0,2,89.01,2025,28.0
31.0,2.0,1,17.0,2,89.144,2025,27.0
32.0,2.0,1,18.0,2,89.166,2025,26.0
33.0,2.0,1,19.0,2,89.698,2025,25.0
34.0,2.0,1,20.0,2,89.485,2025,24.0
35.0,2.0,1,21.0,2,89.405,2025,23.0
36.0,2.0,1,22.0,2,89.377,2025,22.0
37.0,2.0,1,23.0,2,89.348,2025,21.0
38.0,2.0,1,24.0,2,89.064,2025,20.0
39.0,2.0,1,25.0,2,89.157,2025,19.0
40.0,2.0,1,26.0,2,89.278,2025,18.0
41.0,2.0,1,27.0,2,89.3,2025,17.0
42.0,2.0,1,28.0,2,89.981,2025,16.0
43.0,2.0,1,29.0,2,89.457,2025,15.0
44.0,2.0,1,30.0,2,88.818,2025,14.0
45.0,2.0,1,31.0,2,89.132,2025,13.0
46.0,2.0,1,32.0,2,88.944,2025,12.0
47.0,2.0,1,33.0,2,89.062,2025,11.0
48.0,2.0,1,34.0,2,88.922,2025,10.0
49.0,2.0,1,35.0,2,88.773,2025,9.0
50.0,2.0,1,36.0,2,89.088,2025,8.0
51.0,2.0,1,37.0,2,88.789,2025,7.0
52.0,2.0,1,38.0,2,89.041,2025,6.0
53.0,2.0,1,39.0,2,88.831,2025,5.0
54.0,2.0,1,40.0,2,88.701,2025,4.0
55.0,2.0,1,41.0,2,88.824,2025,3.0
56.0,2.0,1,42.0,2,88.835,2025,2.0
57.0,2.0,1,43.0,2,88.599,2025,1.0
58.0,2.0,1,44.0,2,88.853,2025,0.0
1.0,1.0,0,2.0,5,94.98,2025,57.0
2.0,1.0,0,3.0,5,90.396,2025,56.0
3.0,1.0,0,4.0,5,90.059,2025,55.0
4.0,1.0,0,5.0,5,90.896,2025,54.0
5.0,1.0,0,6.0,5,90.196,2025,53.0
6.0,1.0,0,7.0,5,90.412,2025,52.0
7.0,1.0,0,8.0,5,90.319,2025,51.0
8.0,1.0,0,9.0,5,90.099,2025,50.0
9.0,1.0,0,10.0,5,90.011,2025,49.0
10.0,1.0,0,11.0,5,90.025,2025,48.0
11.0,1.0,0,12.0,5,89.8,2025,47.0
12.0,1.0,0,13.0,5,89.969,2025,46.0
13.0,1.0,0,14.0,5,89.968,2025,45.0
14.0,1.0,0,15.0,5,90.267,2025,44.0
15.0,1.0,0,16.0,5,89.836,2025,43.0
16.0,1.0,0,17.0,5,91.928,2025,42.0
18.0,2.0,1,3.0,5,89.993,2025,40.0
19.0,2.0,1,4.0,5,90.112,2025,39.0
20.0,2.0,1,5.0,5,90.107,2025,38.0
21.0,2.0,1,6.0,5,90.031,2025,37.0
22.0,2.0,1,7.0,5,90.321,2025,36.0
23.0,2.0,1,8.0,5,89.42,2025,35.0
24.0,2.0,1,9.0,5,90.803,2025,34.0
25.0,2.0,1,10.0,5,90.26,2025,33.0
26.0,2.0,1,11.0,5,89.824,2025,32.0
27.0,2.0,1,12.0,5,89.75,2025,31.0
28.0,2.0,1,13.0,5,90.533,2025,30.0
29.0,2.0,1,14.0,5,90.397,2025,29.0
30.0,2.0,1,15.0,5,90.41,2025,28.0
31.0,2.0,1,16.0,5,89.708,2025,27.0
32.0,2.0,1,17.0,5,90.048,2025,26.0
33.0,2.0,1,18.0,5,89.982,2025,25.0
34.0,2.0,1,19.0,5,89.751,2025,24.0
35.0,2.0,1,20.0,5,89.764,2025,23.0
36.0,2.0,1,21.0,5,89.819,2025,22.0
37.0,2.0,1,22.0,5,90.3,2025,21.0
38.0,2.0,1,23.0,5,90.512,2025,20.0
39.0,2.0,1,24.0,5,90.101,2025,19.0
40.0,2.0,1,25.0,5,89.984,2025,18.0
41.0,2.0,1,26.0,5,89.527,2025,17.0
42.0,2.0,1,27.0,5,88.948,2025,16.0
43.0,2.0,1,28.0,5,89.638,2025,15.0
44.0,2.0,1,29.0,5,89.13,2025,14.0
45.0,2.0,1,30.0,5,89.355,2025,13.0
46.0,2.0,1,31.0,5,89.235,2025,12.0
47.0,2.0,1,32.0,5,89.12,2025,11.0
48.0,2.0,1,33.0,5,89.446,2025,10.0
49.0,2.0,1,34.0,5,89.32,2025,9.0
50.0,2.0,1,35.0,5,89.006,2025,8.0
51.0,2.0,1,36.0,5,88.514,2025,7.0
52.0,2.0,1,37.0,5,89.085,2025,6.0
53.0,2.0,1,38.0,5,88.557,2025,5.0
54.0,2.0,1,39.0,5,88.279,2025,4.0
55.0,2.0,1,40.0,5,88.393,2025,3.0
56.0,2.0,1,41.0,5,88.777,2025,2.0
57.0,2.0,1,42.0,5,89.116,2025,1.0
58.0,2.0,1,43.0,5,89.246,2025,0.0
1.0,1.0,0,1.0,9,97.07,2025,57.0
2.0,1.0,0,2.0,9,90.504,2025,56.0
3.0,1.0,0,3.0,9,90.306,2025,55.0
4.0,1.0,0,4.0,9,90.5,2025,54.0
5.0,1.0,0,5.0,9,90.163,2025,53.0
6.0,1.0,0,6.0,9,90.487,2025,52.0
7.0,1.0,0,7.0,9,90.395,2025,51.0
8.0,1.0,0,8.0,9,90.429,2025,50.0
9.0,1.0,0,9.0,9,90.145,2025,49.0
10.0,1.0,0,10.0,9,90.332,2025,48.0
11.0,1.0,0,11.0,9,90.858,2025,47.0
12.0,1.0,0,12.0,9,90.786,2025,46.0
13.0,1.0,0,13.0,9,91.076,2025,45.0
14.0,1.0,0,14.0,9,91.022,2025,44.0
15.0,1.0,0,15.0,9,90.246,2025,43.0
16.0,1.0,0,16.0,9,90.827,2025,42.0
17.0,1.0,0,17.0,9,90.95,2025,41.0
18.0,1.0,0,18.0,9,91.014,2025,40.0
19.0,1.0,0,19.0,9,93.06,2025,39.0
21.0,2.0,1,2.0,9,88.755,2025,37.0
22.0,2.0,1,3.0,9,88.74,2025,36.0
23.0,2.0,1,4.0,9,88.882,2025,35.0
24.0,2.0,1,5.0,9,89.021,2025,34.0
25.0,2.0,1,6.0,9,89.118,2025,33.0
26.0,2.0,1,7.0,9,89.467,2025,32.0
27.0,2.0,1,8.0,9,89.688,2025,31.0
28.0,2.0,1,9.0,9,90.468,2025,30.0
29.0,2.0,1,10.0,9,90.77,2025,29.0
30.0,2.0,1,11.0,9,90.281,2025,28.0
31.0,2.0,1,12.0,9,90.599,2025,27.0
32.0,2.0,1,13.0,9,89.135,2025,26.0
33.0,2.0,1,14.0,9,89.818,2025,25.0
34.0,2.0,1,15.0,9,89.348,2025,24.0
35.0,2.0,1,16.0,9,89.476,2025,23.0
36.0,2.0,1,17.0,9,89.532,2025,22.0
37.0,2.0,1,18.0,9,90.25,2025,21.0
38.0,2.0,1,19.0,9,89.73,2025,20.0
39.0,2.0,1,20.0,9,90.117,2025,19.0
40.0,2.0,1,21.0,9,90.109,2025,18.0
41.0,2.0,1,22.0,9,89.435,2025,17.0
42.0,2.0,1,23.0,9,89.244,2025,16.0
43.0,2.0,1,24.0,9,89.522,2025,15.0
44.0,2.0,1,25.0,9,89.244,2025,14.0
45.0,2.0,1,26.0,9,89.16,2025,13.0
46.0,2.0,1,27.0,9,89.19,2025,12.0
47.0,2.0,1,28.0,9,89.158,2025,11.0
48.0,2.0,1,29.0,9,89.661,2025,10.0
49.0,2.0,1,30.0,9,89.334,2025,9.0
50.0,2.0,1,31.0,9,88.935,2025,8.0
51.0,2.0,1,32.0,9,88.995,2025,7.0
52.0,2.0,1,33.0,9,89.405,2025,6.0
53.0,2.0,1,34.0,9,89.232,2025,5.0
54.0,2.0,1,35.0,9,88.662,2025,4.0
55.0,2.0,1,36.0,9,88.719,2025,3.0
56.0,2.0,1,37.0,9,88.655,2025,2.0
57.0,2.0,1,38.0,9,88.75,2025,1.0
58.0,2.0,1,39.0,9,88.769,2025,0.0
1.0,1.0,2,1.0,1,99.335,2025,57.0
2.0,1.0,2,2.0,1,90.853,2025,56.0
3.0,1.0,2,3.0,1,90.113,2025,55.0
4.0,1.0,2,4.0,1,90.883,2025,54.0
5.0,1.0,2,5.0,1,90.229,2025,53.0
6.0,1.0,2,6.0,1,90.254,2025,52.0
7.0,1.0,2,7.0,1,90.539,2025,51.0
8.0,1.0,2,8.0,1,92.249,2025,50.0
10.0,2.0,1,2.0,1,88.517,2025,48.0
11.0,2.0,1,3.0,1,89.022,2025,47.0
12.0,2.0,1,4.0,1,89.598,2025,46.0
13.0,2.0,1,5.0,1,89.473,2025,45.0
14.0,2.0,1,6.0,1,89.276,2025,44.0
15.0,2.0,1,7.0,1,89.574,2025,43.0
16.0,2.0,1,8.0,1,89.461,2025,42.0
17.0,2.0,1,9.0,1,89.299,2025,41.0
18.0,2.0,1,10.0,1,89.7,2025,40.0
19.0,2.0,1,11.0,1,89.841,2025,39.0
20.0,2.0,1,12.0,1,90.736,2025,38.0
21.0,2.0,1,13.0,1,91.793,2025,37.0
22.0,2.0,1,14.0,1,90.535,2025,36.0
23.0,2.0,1,15.0,1,90.076,2025,35.0
24.0,2.0,1,16.0,1,89.866,2025,34.0
25.0,2.0,1,17.0,1,89.81,2025,33.0
26.0,2.0,1,18.0,1,89.644,2025,32.0
27.0,2.0,1,19.0,1,90.144,2025,31.0
28.0,2.0,1,20.0,1,89.918,2025,30.0
29.0,2.0,1,21.0,1,89.785,2025,29.0
30.0,2.0,1,22.0,1,89.88,2025,28.0
31.0,2.0,1,23.0,1,91.397,2025,27.0
33.0,3.0,0,2.0,1,89.051,2025,25.0
34.0,3.0,0,3.0,1,88.794,2025,24.0
35.0,3.0,0,4.0,1,88.514,2025,23.0
36.0,3.0,0,5.0,1,88.094,2025,22.0
37.0,3.0,0,6.0,1,88.549,2025,21.0
38.0,3.0,0,7.0,1,88.141,2025,20.0
39.0,3.0,0,8.0,1,88.528,2025,19.0
40.0,3.0,0,9.0,1,89.048,2025,18.0
41.0,3.0,0,10.0,1,88.693,2025,17.0
42.0,3.0,0,11.0,1,88.873,2025,16.0
43.0,3.0,0,12.0,1,88.464,2025,15.0
44.0,3.0,0,13.0,1,88.949,2025,14.0
45.0,3.0,0,14.0,1,88.758,2025,13.0
46.0,3.0,0,15.0,1,89.24,2025,12.0
47.0,3.0,0,16.0,1,88.997,2025,11.0
48.0,3.0,0,17.0,1,88.979,2025,10.0
49.0,3.0,0,18.0,1,89.186,2025,9.0
50.0,3.0,0,19.0,1,88.978,2025,8.0
51.0,3.0,0,20.0,1,88.937,2025,7.0
52.0,3.0,0,21.0,1,89.625,2025,6.0
53.0,3.0,0,22.0,1,89.044,2025,5.0
54.0,3.0,0,23.0,1,88.731,2025,4.0
55.0,3.0,0,24.0,1,88.796,2025,3.0
56.0,3.0,0,25.0,1,89.623,2025,2.0
57.0,3.0,0,26.0,1,89.022,2025,1.0
58.0,3.0,0,27.0,1,89.511,2025,0.0
1.0,1.0,2,1.0,11,100.987,2025,57.0
2.0,1.0,2,2.0,11,91.813,2025,56.0
3.0,1.0,2,3.0,11,90.515,2025,55.0
4.0,1.0,2,4.0,11,90.573,2025,54.0
5.0,1.0,2,5.0,11,90.776,2025,53.0
6.0,1.0,2,6.0,11,90.255,2025,52.0
7.0,1.0,2,7.0,11,91.972,2025,51.0
9.0,2.0,1,2.0,11,88.442,2025,49.0
10.0,2.0,1,3.0,11,89.003,2025,48.0
11.0,2.0,1,4.0,11,89.418,2025,47.0
12.0,2.0,1,5.0,11,89.164,2025,46.0
13.0,2.0,1,6.0,11,89.436,2025,45.0
14.0,2.0,1,7.0,11,89.478,2025,44.0
15.0,2.0,1,8.0,11,89.488,2025,43.0
16.0,2.0,1,9.0,11,89.202,2025,42.0
17.0,2.0,1,10.0,11,89.144,2025,41.0
18.0,2.0,1,11.0,11,89.601,2025,40.0
19.0,2.0,1,12.0,11,89.736,2025,39.0
20.0,2.0,1,13.0,11,90.485,2025,38.0
21.0,2.0,1,14.0,11,91.706,2025,37.0
22.0,2.0,1,15.0,11,90.732,2025,36.0
23.0,2.0,1,16.0,11,90.908,2025,35.0
24.0,2.0,1,17.0,11,91.273,2025,34.0
25.0,2.0,1,18.0,11,90.113,2025,33.0
26.0,2.0,1,19.0,11,89.979,2025,32.0
27.0,2.0,1,20.0,11,90.353,2025,31.0
28.0,2.0,1,21.0,11,90.575,2025,30.0
29.0,2.0,1,22.0,11,90.573,2025,29.0
30.0,2.0,1,23.0,11,90.519,2025,28.0
31.0,2.0,1,24.0,11,91.724,2025,27.0
32.0,2.0,1,25.0,11,90.152,2025,26.0
33.0,2.0,1,26.0,11,90.907,2025,25.0
34.0,2.0,1,27.0,11,90.063,2025,24.0
35.0,2.0,1,28.0,11,89.611,2025,23.0
36.0,2.0,1,29.0,11,89.383,2025,22.0
37.0,2.0,1,30.0,11,89.423,2025,21.0
38.0,2.0,1,31.0,11,89.693,2025,20.0
39.0,2.0,1,32.0,11,89.822,2025,19.0
40.0,2.0,1,33.0,11,89.96,2025,18.0
41.0,2.0,1,34.0,11,90.223,2025,17.0
42.0,2.0,1,35.0,11,92.159,2025,16.0
43.0,3.0,0,1.0,11,107.296,2025,15.0
44.0,3.0,0,2.0,11,87.172,2025,14.0
45.0,3.0,0,3.0,11,87.574,2025,13.0
46.0,3.0,0,4.0,11,87.05,2025,12.0
47.0,3.0,0,5.0,11,87.541,2025,11.0
48.0,3.0,0,6.0,11,87.831,2025,10.0
49.0,3.0,0,7.0,11,89.021,2025,9.0
50.0,3.0,0,8.0,11,87.977,2025,8.0
51.0,3.0,0,9.0,11,88.244,2025,7.0
52.0,3.0,0,10.0,11,87.742,2025,6.0
53.0,3.0,0,11.0,11,88.41,2025,5.0
54.0,3.0,0,12.0,11,88.379,2025,4.0
55.0,3.0,0,13.0,11,88.053,2025,3.0
56.0,3.0,0,14.0,11,89.054,2025,2.0
57.0,3.0,0,15.0,11,89.171,2025,1.0
58.0,3.0,0,16.0,11,88.107,2025,0.0
1.0,1.0,1,2.0,5,100.31,2025,57.0
2.0,1.0,1,3.0,5,91.582,2025,56.0
3.0,1.0,1,4.0,5,90.319,2025,55.0
4.0,1.0,1,5.0,5,90.773,2025,54.0
5.0,1.0,1,6.0,5,90.458,2025,53.0
6.0,1.0,1,7.0,5,90.188,2025,52.0
7.0,1.0,1,8.0,5,90.392,2025,51.0
8.0,1.0,1,9.0,5,90.439,2025,50.0
9.0,1.0,1,10.0,5,89.719,2025,49.0
10.0,1.0,1,11.0,5,90.275,2025,48.0
11.0,1.0,1,12.0,5,90.699,2025,47.0
12.0,1.0,1,13.0,5,91.17,2025,46.0
13.0,1.0,1,14.0,5,91.153,2025,45.0
14.0,1.0,1,15.0,5,90.914,2025,44.0
15.0,1.0,1,16.0,5,90.931,2025,43.0
16.0,1.0,1,17.0,5,90.384,2025,42.0
17.0,1.0,1,18.0,5,90.914,2025,41.0
18.0,1.0,1,19.0,5,91.423,2025,40.0
19.0,1.0,1,20.0,5,91.8,2025,39.0
20.0,1.0,1,21.0,5,91.779,2025,38.0
21.0,1.0,1,22.0,5,92.002,2025,37.0
22.0,1.0,1,23.0,5,90.668,2025,36.0
23.0,1.0,1,24.0,5,89.973,2025,35.0
24.0,1.0,1,25.0,5,89.972,2025,34.0
25.0,1.0,1,26.0,5,89.854,2025,33.0
26.0,1.0,1,27.0,5,89.788,2025,32.0
27.0,1.0,1,28.0,5,89.987,2025,31.0
28.0,1.0,1,29.0,5,89.86,2025,30.0
29.0,1.0,1,30.0,5,89.926,2025,29.0
30.0,1.0,1,31.0,5,90.175,2025,28.0
31.0,1.0,1,32.0,5,89.958,2025,27.0
32.0,1.0,1,33.0,5,90.239,2025,26.0
33.0,1.0,1,34.0,5,89.972,2025,25.0
34.0,1.0,1,35.0,5,89.826,2025,24.0
35.0,1.0,1,36.0,5,90.004,2025,23.0
36.0,1.0,1,37.0,5,90.003,2025,22.0
37.0,1.0,1,38.0,5,89.84,2025,21.0
38.0,1.0,1,39.0,5,89.985,2025,20.0
39.0,1.0,1,40.0,5,90.218,2025,19.0
40.0,1.0,1,41.0,5,90.278,2025,18.0
41.0,1.0,1,42.0,5,90.029,2025,17.0
42.0,1.0,1,43.0,5,92.323,2025,16.0
44.0,2.0,0,3.0,5,87.918,2025,14.0
45.0,2.0,0,4.0,5,88.113,2025,13.0
46.0,2.0,0,5.0,5,88.288,2025,12.0
47.0,2.0,0,6.0,5,87.743,2025,11.0
48.0,2.0,0,7.0,5,88.427,2025,10.0
49.0,2.0,0,8.0,5,87.949,2025,9.0
50.0,2.0,0,9.0,5,88.065,2025,8.0
51.0,2.0,0,10.0,5,87.839,2025,7.0
52.0,2.0,0,11.0,5,87.626,2025,6.0
53.0,2.0,0,12.0,5,88.658,2025,5.0
54.0,2.0,0,13.0,5,88.951,2025,4.0
55.0,2.0,0,14.0,5,88.046,2025,3.0
56.0,2.0,0,15.0,5,87.952,2025,2.0
57.0,2.0,0,16.0,5,88.109,2025,1.0
58.0,2.0,0,17.0,5,89.029,2025,0.0
1.0,1.0,0,1.0,11,95.941,2025,57.0
2.0,1.0,0,2.0,11,90.656,2025,56.0
3.0,1.0,0,3.0,11,90.137,2025,55.0
4.0,1.0,0,4.0,11,90.222,2025,54.0
5.0,1.0,0,5.0,11,90.186,2025,53.0
6.0,1.0,0,6.0,11,90.444,2025,52.0
7.0,1.0,0,7.0,11,90.367,2025,51.0
8.0,1.0,0,8.0,11,90.266,2025,50.0
9.0,1.0,0,9.0,11,90.058,2025,49.0
10.0,1.0,0,10.0,11,90.086,2025,48.0
11.0,1.0,0,11.0,11,90.223,2025,47.0
12.0,1.0,0,12.0,11,90.151,2025,46.0
13.0,1.0,0,13.0,11,90.144,2025,45.0
14.0,1.0,0,14.0,11,90.359,2025,44.0
15.0,1.0,0,15.0,11,91.832,2025,43.0
17.0,2.0,1,2.0,11,90.377,2025,41.0
18.0,2.0,1,3.0,11,90.116,2025,40.0
19.0,2.0,1,4.0,11,90.036,2025,39.0
20.0,2.0,1,5.0,11,90.128,2025,38.0
21.0,2.0,1,6.0,11,90.056,2025,37.0
22.0,2.0,1,7.0,11,90.34,2025,36.0
23.0,2.0,1,8.0,11,89.997,2025,35.0
24.0,2.0,1,9.0,11,90.145,2025,34.0
25.0,2.0,1,10.0,11,90.091,2025,33.0
26.0,2.0,1,11.0,11,89.933,2025,32.0
27.0,2.0,1,12.0,11,90.479,2025,31.0
28.0,2.0,1,13.0,11,90.695,2025,30.0
29.0,2.0,1,14.0,11,90.312,2025,29.0
30.0,2.0,1,15.0,11,89.833,2025,28.0
31.0,2.0,1,16.0,11,89.981,2025,27.0
32.0,2.0,1,17.0,11,89.829,2025,26.0
33.0,2.0,1,18.0,11,89.954,2025,25.0
34.0,2.0,1,19.0,11,89.862,2025,24.0
35.0,2.0,1,20.0,11,89.708,2025,23.0
36.0,2.0,1,21.0,11,89.735,2025,22.0
37.0,2.0,1,22.0,11,90.367,2025,21.0
38.0,2.0,1,23.0,11,91.005,2025,20.0
39.0,2.0,1,24.0,11,90.115,2025,19.0
40.0,2.0,1,25.0,11,90.021,2025,18.0
41.0,2.0,1,26.0,11,91.051,2025,17.0
42.0,2.0,1,27.0,11,89.836,2025,16.0
43.0,2.0,1,28.0,11,90.299,2025,15.0
44.0,2.0,1,29.0,11,89.654,2025,14.0
45.0,2.0,1,30.0,11,89.363,2025,13.0
46.0,2.0,1,31.0,11,89.386,2025,12.0
47.0,2.0,1,32.0,11,89.114,2025,11.0
48.0,2.0,1,33.0,11,89.371,2025,10.0
49.0,2.0,1,34.0,11,89.459,2025,9.0
50.0,2.0,1,35.0,11,89.145,2025,8.0
51.0,2.0,1,36.0,11,89.253,2025,7.0
52.0,2.0,1,37.0,11,89.229,2025,6.0
53.0,2.0,1,38.0,11,89.609,2025,5.0
54.0,2.0,1,39.0,11,89.723,2025,4.0
55.0,2.0,1,40.0,11,90.038,2025,3.0
56.0,2.0,1,41.0,11,89.61,2025,2.0
57.0,2.0,1,42.0,11,89.836,2025,1.0
58.0,2.0,1,43.0,11,90.667,2025,0.0
1.0,1.0,0,1.0,9,98.391,2025,57.0
2.0,1.0,0,2.0,9,91.021,2025,56.0
3.0,1.0,0,3.0,9,90.467,2025,55.0
4.0,1.0,0,4.0,9,90.741,2025,54.0
5.0,1.0,0,5.0,9,90.19,2025,53.0
6.0,1.0,0,6.0,9,90.288,2025,52.0
7.0,1.0,0,7.0,9,90.546,2025,51.0
8.0,1.0,0,8.0,9,90.343,2025,50.0
9.0,1.0,0,9.0,9,90.285,2025,49.0
10.0,1.0,0,10.0,9,90.754,2025,48.0
11.0,1.0,0,11.0,9,90.903,2025,47.0
12.0,1.0,0,12.0,9,91.017,2025,46.0
13.0,1.0,0,13.0,9,91.06,2025,45.0
14.0,1.0,0,14.0,9,92.668,2025,44.0
16.0,2.0,1,2.0,9,89.263,2025,42.0
17.0,2.0,1,3.0,9,89.863,2025,41.0
18.0,2.0,1,4.0,9,89.533,2025,40.0
19.0,2.0,1,5.0,9,89.922,2025,39.0
20.0,2.0,1,6.0,9,89.787,2025,38.0
21.0,2.0,1,7.0,9,89.645,2025,37.0
22.0,2.0,1,8.0,9,89.473,2025,36.0
23.0,2.0,1,9.0,9,90.934,2025,35.0
24.0,2.0,1,10.0,9,90.11,2025,34.0
25.0,2.0,1,11.0,9,89.667,2025,33.0
26.0,2.0,1,12.0,9,89.883,2025,32.0
27.0,2.0,1,13.0,9,89.469,2025,31.0
28.0,2.0,1,14.0,9,89.491,2025,30.0
29.0,2.0,1,15.0,9,89.995,2025,29.0
30.0,2.0,1,16.0,9,89.763,2025,28.0
31.0,2.0,1,17.0,9,91.192,2025,27.0
32.0,2.0,1,18.0,9,90.214,2025,26.0
33.0,2.0,1,19.0,9,89.43,2025,25.0
34.0,2.0,1,20.0,9,89.491,2025,24.0
35.0,2.0,1,21.0,9,89.323,2025,23.0
36.0,2.0,1,22.0,9,89.455,2025,22.0
37.0,2.0,1,23.0,9,89.436,2025,21.0
38.0,2.0,1,24.0,9,89.972,2025,20.0
39.0,2.0,1,25.0,9,90.042,2025,19.0
40.0,2.0,1,26.0,9,90.056,2025,18.0
41.0,2.0,1,27.0,9,89.816,2025,17.0
42.0,2.0,1,28.0,9,89.34,2025,16.0
43.0,2.0,1,29.0,9,89.324,2025,15.0
44.0,2.0,1,30.0,9,89.307,2025,14.0
45.0,2.0,1,31.0,9,90.196,2025,13.0
46.0,2.0,1,32.0,9,89.469,2025,12.0
47.0,2.0,1,33.0,9,88.981,2025,11.0
48.0,2.0,1,34.0,9,89.306,2025,10.0
49.0,2.0,1,35.0,9,89.241,2025,9.0
50.0,2.0,1,36.0,9,88.976,2025,8.0
51.0,2.0,1,37.0,9,89.246,2025,7.0
52.0,2.0,1,38.0,9,89.07,2025,6.0
53.0,2.0,1,39.0,9,89.197,2025,5.0
54.0,2.0,1,40.0,9,89.276,2025,4.0
55.0,2.0,1,41.0,9,89.112,2025,3.0
56.0,2.0,1,42.0,9,89.175,2025,2.0
57.0,2.0,1,43.0,9,88.98,2025,1.0
58.0,2.0,1,44.0,9,91.291,2025,0.0
1.0,1.0,0,1.0,8,99.01,2025,57.0
2.0,1.0,0,2.0,8,91.984,2025,56.0
3.0,1.0,0,3.0,8,90.119,2025,55.0
4.0,1.0,0,4.0,8,90.829,2025,54.0
5.0,1.0,0,5.0,8,90.224,2025,53.0
6.0,1.0,0,6.0,8,90.274,2025,52.0
7.0,1.0,0,7.0,8,90.379,2025,51.0
8.0,1.0,0,8.0,8,90.558,2025,50.0
9.0,1.0,0,9.0,8,90.047,2025,49.0
10.0,1.0,0,10.0,8,90.457,2025,48.0
11.0,1.0,0,11.0,8,90.872,2025,47.0
