,Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
223,223,0 days 02:17:59.747000,PER,11,0 days 00:01:27.758000,50,3,,,17.626,37.944,32.188,0 days 02:16:49.678000,0 days 02:17:27.622000,0 days 02:17:59.810000,289,298,212,303,false,HARD,8,true,Red Bull Racing,0 days 02:16:31.989000,2023-11-26 14:17:33.114,1,4,false,,false,true,87.758,87.75800000000001
224,224,0 days 02:19:27.613000,PER,11,0 days 00:01:27.866000,51,3,,,17.619,37.969,32.278,0 days 02:18:17.429000,0 days 02:18:55.398000,0 days 02:19:27.676000,288,298,212,302,false,HARD,9,true,Red Bull Racing,0 days 02:17:59.747000,2023-11-26 14:19:00.872,1,4,false,,false,true,87.866,87.866
225,225,0 days 02:20:55.499000,PER,11,0 days 00:01:27.886000,52,3,,,17.705,37.947,32.234,0 days 02:19:45.381000,0 days 02:20:23.328000,0 days 02:20:55.562000,289,301,212,306,false,HARD,10,true,Red Bull Racing,0 days 02:19:27.613000,2023-11-26 14:20:28.738,1,4,false,,false,true,87.886,87.886
226,226,0 days 02:22:23.806000,PER,11,0 days 00:01:28.307000,53,3,,,17.734,38.013,32.56,0 days 02:21:13.296000,0 days 02:21:51.309000,0 days 02:22:23.869000,288,302,213,304,false,HARD,11,true,Red Bull Racing,0 days 02:20:55.499000,2023-11-26 14:21:56.624,1,4,false,,false,true,88.307,88.307
227,227,0 days 02:23:51.830000,PER,11,0 days 00:01:28.024000,54,3,,,17.685,37.696,32.643,0 days 02:22:41.554000,0 days 02:23:19.250000,0 days 02:23:51.893000,295,330,212,330,false,HARD,12,true,Red Bull Racing,0 days 02:22:23.806000,2023-11-26 14:23:24.931,1,3,false,,false,true,88.024,88.024
228,228,0 days 02:25:20.017000,PER,11,0 days 00:01:28.187000,55,3,,,17.651,38.139,32.397,0 days 02:24:09.544000,0 days 02:24:47.683000,0 days 02:25:20.080000,287,297,213,301,false,HARD,13,true,Red Bull Racing,0 days 02:23:51.830000,2023-11-26 14:24:52.955,1,3,false,,false,true,88.187,88.18700000000001
229,229,0 days 02:26:47.913000,PER,11,0 days 00:01:27.896000,56,3,,,17.642,38.006,32.248,0 days 02:25:37.722000,0 days 02:26:15.728000,0 days 02:26:47.976000,289,300,213,305,false,HARD,14,true,Red Bull Racing,0 days 02:25:20.017000,2023-11-26 14:26:21.142,1,3,false,,false,true,87.896,87.89599999999999
230,230,0 days 02:28:15.904000,PER,11,0 days 00:01:27.991000,57,3,,,17.596,38.042,32.353,0 days 02:27:05.572000,0 days 02:27:43.614000,0 days 02:28:15.967000,,301,211,305,false,HARD,15,true,Red Bull Racing,0 days 02:26:47.913000,2023-11-26 14:27:49.038,1,3,false,,false,true,87.991,87.99100000000001
231,231,0 days 02:29:43.852000,PER,11,0 days 00:01:27.948000,58,3,,,17.641,37.826,32.481,0 days 02:28:33.608000,0 days 02:29:11.434000,0 days 02:29:43.915000,294,307,210,332,false,HARD,16,true,Red Bull Racing,0 days 02:28:15.904000,2023-11-26 14:29:17.029,1,2,false,,false,true,87.948,87.94800000000001
232,232,0 days 01:03:59.084000,NOR,4,0 days 00:01:34.309000,1,1,,,,38.613,34.209,,0 days 01:03:25.019000,0 days 01:03:59.362000,288,284,212,309,false,MEDIUM,1,true,McLaren,0 days 01:02:24.519000,2023-11-26 13:03:25.644,1,4,false,,false,false,94.309,
233,233,0 days 01:05:30.514000,NOR,4,0 days 00:01:31.430000,2,1,,,18.382,38.823,34.225,0 days 01:04:17.492000,0 days 01:04:56.315000,0 days 01:05:30.540000,290,280,212,317,true,MEDIUM,2,true,McLaren,0 days 01:03:59.084000,2023-11-26 13:05:00.209,1,4,false,,false,true,91.43,91.43
234,234,0 days 01:07:01.228000,NOR,4,0 days 00:01:30.714000,3,1,,,18.378,38.212,34.124,0 days 01:05:48.918000,0 days 01:06:27.130000,0 days 01:07:01.254000,282,300,212,300,true,MEDIUM,3,true,McLaren,0 days 01:05:30.514000,2023-11-26 13:06:31.639,1,4,false,,false,true,90.714,90.714
235,235,0 days 01:08:31.416000,NOR,4,0 days 00:01:30.188000,4,1,,,18.027,38.157,34.004,0 days 01:07:19.281000,0 days 01:07:57.438000,0 days 01:08:31.442000,290,292,210,321,true,MEDIUM,4,true,McLaren,0 days 01:07:01.228000,2023-11-26 13:08:02.353,1,3,false,,false,true,90.188,90.188
236,236,0 days 01:10:01.872000,NOR,4,0 days 00:01:30.456000,5,1,,,18.047,38.532,33.877,0 days 01:08:49.489000,0 days 01:09:28.021000,0 days 01:10:01.898000,287,298,209,303,false,MEDIUM,5,true,McLaren,0 days 01:08:31.416000,2023-11-26 13:09:32.541,1,3,false,,false,true,90.456,90.456
237,237,0 days 01:11:32.322000,NOR,4,0 days 00:01:30.450000,6,1,,,18.186,38.522,33.742,0 days 01:10:20.084000,0 days 01:10:58.606000,0 days 01:11:32.348000,,305,209,308,false,MEDIUM,6,true,McLaren,0 days 01:10:01.872000,2023-11-26 13:11:02.997,1,3,false,,false,true,90.45,90.45
238,238,0 days 01:13:02.855000,NOR,4,0 days 00:01:30.533000,7,1,,,18.172,38.468,33.893,0 days 01:11:50.520000,0 days 01:12:28.988000,0 days 01:13:02.881000,286,301,210,308,false,MEDIUM,7,true,McLaren,0 days 01:11:32.322000,2023-11-26 13:12:33.447,1,3,false,,false,true,90.533,90.533
239,239,0 days 01:14:33.531000,NOR,4,0 days 00:01:30.676000,8,1,,,18.172,38.456,34.048,,0 days 01:13:59.509000,0 days 01:14:33.557000,,301,208,309,false,MEDIUM,8,true,McLaren,0 days 01:13:02.855000,2023-11-26 13:14:03.980,1,3,false,,false,true,90.676,90.676
240,240,0 days 01:16:04.144000,NOR,4,0 days 00:01:30.613000,9,1,,,18.159,38.481,33.973,0 days 01:14:51.716000,0 days 01:15:30.197000,0 days 01:16:04.170000,,305,209,311,false,MEDIUM,9,true,McLaren,0 days 01:14:33.531000,2023-11-26 13:15:34.656,1,3,true,TRACK LIMITS AT TURN 1 LAP 9 ,false,true,90.613,90.613
241,241,0 days 01:17:35.056000,NOR,4,0 days 00:01:30.912000,10,1,,,18.269,38.929,33.714,0 days 01:16:22.439000,0 days 01:17:01.368000,0 days 01:17:35.082000,284,300,209,302,false,MEDIUM,10,true,McLaren,0 days 01:16:04.144000,2023-11-26 13:17:05.269,1,3,false,,false,true,90.912,90.912
242,242,0 days 01:19:06.284000,NOR,4,0 days 00:01:31.228000,11,1,,,18.24,39.117,33.871,0 days 01:17:53.322000,0 days 01:18:32.439000,0 days 01:19:06.310000,,300,208,300,false,MEDIUM,11,true,McLaren,0 days 01:17:35.056000,2023-11-26 13:18:36.181,1,3,false,,false,true,91.228,91.228
243,243,0 days 01:20:37.473000,NOR,4,0 days 00:01:31.189000,12,1,,,18.276,39.127,33.786,0 days 01:19:24.586000,0 days 01:20:03.713000,0 days 01:20:37.499000,285,300,208,301,false,MEDIUM,12,true,McLaren,0 days 01:19:06.284000,2023-11-26 13:20:07.409,1,3,false,,false,true,91.189,91.189
244,244,0 days 01:22:08.486000,NOR,4,0 days 00:01:31.013000,13,1,,,18.252,39.133,33.628,0 days 01:20:55.751000,0 days 01:21:34.884000,0 days 01:22:08.512000,284,302,209,302,false,MEDIUM,13,true,McLaren,0 days 01:20:37.473000,2023-11-26 13:21:38.598,1,3,false,,false,true,91.013,91.013
245,245,0 days 01:23:40.880000,NOR,4,0 days 00:01:32.394000,14,1,,0 days 01:23:39.864000,18.146,38.924,35.324,0 days 01:22:26.658000,0 days 01:23:05.582000,0 days 01:23:40.906000,,302,,303,false,MEDIUM,14,true,McLaren,0 days 01:22:08.486000,2023-11-26 13:23:09.611,1,3,false,,false,false,92.394,92.394
246,246,0 days 01:25:34.080000,NOR,4,0 days 00:01:53.200000,15,2,0 days 01:24:03.973000,,40.781,38.081,34.338,0 days 01:24:21.687000,0 days 01:24:59.768000,0 days 01:25:34.106000,292,300,215,330,false,HARD,1,true,McLaren,0 days 01:23:40.880000,2023-11-26 13:24:42.005,1,13,false,,false,false,113.2,113.2
247,247,0 days 01:27:03.734000,NOR,4,0 days 00:01:29.654000,16,2,,,17.889,38.492,33.273,0 days 01:25:51.995000,0 days 01:26:30.487000,0 days 01:27:03.760000,284,301,209,297,true,HARD,2,true,McLaren,0 days 01:25:34.080000,2023-11-26 13:26:35.205,1,10,false,,false,true,89.654,89.654
248,248,0 days 01:28:33.867000,NOR,4,0 days 00:01:30.133000,17,2,,,18.372,38.62,33.141,0 days 01:27:22.132000,0 days 01:28:00.752000,0 days 01:28:33.893000,283,302,208,301,false,HARD,3,true,McLaren,0 days 01:27:03.734000,2023-11-26 13:28:04.859,1,10,false,,false,true,90.133,90.133
249,249,0 days 01:30:03.911000,NOR,4,0 days 00:01:30.044000,18,2,,,18.156,38.535,33.353,0 days 01:28:52.049000,0 days 01:29:30.584000,0 days 01:30:03.937000,284,301,210,304,false,HARD,4,true,McLaren,0 days 01:28:33.867000,2023-11-26 13:29:34.992,1,8,false,,false,true,90.044,90.044
250,250,0 days 01:31:33.638000,NOR,4,0 days 00:01:29.727000,19,2,,,18.097,38.341,33.289,0 days 01:30:22.034000,0 days 01:31:00.375000,0 days 01:31:33.664000,288,303,211,321,false,HARD,5,true,McLaren,0 days 01:30:03.911000,2023-11-26 13:31:05.036,1,7,false,,false,true,89.727,89.727
251,251,0 days 01:33:03.540000,NOR,4,0 days 00:01:29.902000,20,2,,,18.023,38.515,33.364,0 days 01:31:51.687000,0 days 01:32:30.202000,0 days 01:33:03.566000,286,302,209,298,false,HARD,6,true,McLaren,0 days 01:31:33.638000,2023-11-26 13:32:34.763,1,7,false,,false,true,89.902,89.90199999999999
252,252,0 days 01:34:33.321000,NOR,4,0 days 00:01:29.781000,21,2,,,18.079,38.444,33.258,0 days 01:33:21.645000,0 days 01:34:00.089000,0 days 01:34:33.347000,289,305,210,304,false,HARD,7,true,McLaren,0 days 01:33:03.540000,2023-11-26 13:34:04.665,1,7,false,,false,true,89.781,89.781
253,253,0 days 01:36:03.714000,NOR,4,0 days 00:01:30.393000,22,2,,,18.031,38.19,34.172,0 days 01:34:51.378000,0 days 01:35:29.568000,0 days 01:36:03.740000,290,313,207,310,false,HARD,8,true,McLaren,0 days 01:34:33.321000,2023-11-26 13:35:34.446,1,7,false,,false,true,90.393,90.393
254,254,0 days 01:37:33.954000,NOR,4,0 days 00:01:30.240000,23,2,,,18.477,38.32,33.443,0 days 01:36:22.217000,0 days 01:37:00.537000,0 days 01:37:33.980000,289,305,210,321,false,HARD,9,true,McLaren,0 days 01:36:03.714000,2023-11-26 13:37:04.839,1,4,false,,false,true,90.24,90.24
255,255,0 days 01:39:03.745000,NOR,4,0 days 00:01:29.791000,24,2,,,18.001,38.663,33.127,0 days 01:37:51.981000,0 days 01:38:30.644000,0 days 01:39:03.771000,287,301,210,301,false,HARD,10,true,McLaren,0 days 01:37:33.954000,2023-11-26 13:38:35.079,1,4,false,,false,true,89.791,89.791
256,256,0 days 01:40:33.382000,NOR,4,0 days 00:01:29.637000,25,2,,,17.957,38.665,33.015,0 days 01:39:21.728000,0 days 01:40:00.393000,0 days 01:40:33.408000,285,303,211,304,true,HARD,11,true,McLaren,0 days 01:39:03.745000,2023-11-26 13:40:04.870,1,4,false,,false,true,89.637,89.637
257,257,0 days 01:42:02.690000,NOR,4,0 days 00:01:29.308000,26,2,,,17.898,38.457,32.953,0 days 01:40:51.306000,0 days 01:41:29.763000,0 days 01:42:02.716000,286,302,208,303,true,HARD,12,true,McLaren,0 days 01:40:33.382000,2023-11-26 13:41:34.507,1,4,false,,false,true,89.308,89.308
258,258,0 days 01:43:32.170000,NOR,4,0 days 00:01:29.480000,27,2,,,17.982,38.573,32.925,0 days 01:42:20.698000,0 days 01:42:59.271000,0 days 01:43:32.196000,285,298,211,300,false,HARD,13,true,McLaren,0 days 01:42:02.690000,2023-11-26 13:43:03.815,1,4,false,,false,true,89.48,89.47999999999999
259,259,0 days 01:45:01.639000,NOR,4,0 days 00:01:29.469000,28,2,,,17.936,38.525,33.008,0 days 01:43:50.132000,0 days 01:44:28.657000,0 days 01:45:01.665000,286,301,211,303,false,HARD,14,true,McLaren,0 days 01:43:32.170000,2023-11-26 13:44:33.295,1,4,false,,false,true,89.469,89.469
260,260,0 days 01:46:31.065000,NOR,4,0 days 00:01:29.426000,29,2,,,17.901,38.575,32.95,0 days 01:45:19.566000,0 days 01:45:58.141000,0 days 01:46:31.091000,289,299,211,304,false,HARD,15,true,McLaren,0 days 01:45:01.639000,2023-11-26 13:46:02.764,1,4,false,,false,true,89.426,89.426
261,261,0 days 01:48:00.565000,NOR,4,0 days 00:01:29.500000,30,2,,,17.963,38.557,32.98,0 days 01:46:49.054000,0 days 01:47:27.611000,0 days 01:48:00.591000,288,299,210,301,false,HARD,16,true,McLaren,0 days 01:46:31.065000,2023-11-26 13:47:32.190,1,4,false,,false,true,89.5,89.5
262,262,0 days 01:49:30.575000,NOR,4,0 days 00:01:30.010000,31,2,,,17.908,38.522,33.58,0 days 01:48:18.499000,0 days 01:48:57.021000,0 days 01:49:30.601000,,299,210,302,false,HARD,17,true,McLaren,0 days 01:48:00.565000,2023-11-26 13:49:01.690,1,4,true,TRACK LIMITS AT TURN 12 LAP 31 ,false,true,90.01,90.00999999999999
263,263,0 days 01:51:00.417000,NOR,4,0 days 00:01:29.842000,32,2,,,17.963,38.725,33.154,0 days 01:49:48.564000,0 days 01:50:27.289000,0 days 01:51:00.443000,289,301,211,300,false,HARD,18,true,McLaren,0 days 01:49:30.575000,2023-11-26 13:50:31.700,1,4,false,,false,true,89.842,89.84200000000001
264,264,0 days 01:52:31.862000,NOR,4,0 days 00:01:31.445000,33,2,,0 days 01:52:30.798000,18.048,38.559,34.838,0 days 01:51:18.491000,0 days 01:51:57.050000,0 days 01:52:31.888000,287,300,,302,false,HARD,19,true,McLaren,0 days 01:51:00.417000,2023-11-26 13:52:01.542,1,4,false,,false,false,91.445,91.445
265,265,0 days 01:54:19.559000,NOR,4,0 days 00:01:47.697000,34,3,0 days 01:52:52.360000,,37.343,38.126,32.228,0 days 01:53:09.231000,0 days 01:53:47.357000,0 days 01:54:19.585000,290,295,214,298,false,HARD,1,true,McLaren,0 days 01:52:31.862000,2023-11-26 13:53:32.987,1,10,false,,false,false,107.697,107.697
266,266,0 days 01:55:48.295000,NOR,4,0 days 00:01:28.736000,35,3,,,17.799,37.545,33.392,0 days 01:54:37.384000,0 days 01:55:14.929000,0 days 01:55:48.321000,293,306,213,317,true,HARD,2,true,McLaren,0 days 01:54:19.559000,2023-11-26 13:55:20.684,1,10,false,,false,true,88.736,88.736
267,267,0 days 01:57:18.176000,NOR,4,0 days 00:01:29.881000,36,3,,,17.861,37.872,34.148,0 days 01:56:06.182000,0 days 01:56:44.054000,0 days 01:57:18.202000,288,325,213,314,false,HARD,3,true,McLaren,0 days 01:55:48.295000,2023-11-26 13:56:49.420,1,9,false,,false,true,89.881,89.881
268,268,0 days 01:58:47.396000,NOR,4,0 days 00:01:29.220000,37,3,,,17.946,38.144,33.13,0 days 01:57:36.148000,0 days 01:58:14.292000,0 days 01:58:47.422000,294,307,214,323,false,HARD,4,true,McLaren,0 days 01:57:18.176000,2023-11-26 13:58:19.301,1,6,false,,false,true,89.22,89.22
269,269,0 days 02:00:16.992000,NOR,4,0 days 00:01:29.596000,38,3,,,17.982,38.415,33.199,0 days 01:59:05.404000,0 days 01:59:43.819000,0 days 02:00:17.018000,286,292,214,302,false,HARD,5,true,McLaren,0 days 01:58:47.396000,2023-11-26 13:59:48.521,1,6,false,,false,true,89.596,89.596
270,270,0 days 02:01:46.424000,NOR,4,0 days 00:01:29.432000,39,3,,,17.928,38.367,33.137,0 days 02:00:34.946000,0 days 02:01:13.313000,0 days 02:01:46.450000,284,300,213,300,false,HARD,6,true,McLaren,0 days 02:00:16.992000,2023-11-26 14:01:18.117,1,6,false,,false,true,89.432,89.432
271,271,0 days 02:03:15.667000,NOR,4,0 days 00:01:29.243000,40,3,,,17.988,38.213,33.042,0 days 02:02:04.438000,0 days 02:02:42.651000,0 days 02:03:15.693000,291,294,214,303,false,HARD,7,true,McLaren,0 days 02:01:46.424000,2023-11-26 14:02:47.549,1,6,false,,false,true,89.243,89.243
272,272,0 days 02:04:44.731000,NOR,4,0 days 00:01:29.064000,41,3,,,17.809,38.055,33.2,0 days 02:03:33.502000,0 days 02:04:11.557000,0 days 02:04:44.757000,292,310,212,303,false,HARD,8,true,McLaren,0 days 02:03:15.667000,2023-11-26 14:04:16.792,1,6,false,,false,true,89.064,89.06400000000001
273,273,0 days 02:06:13.253000,NOR,4,0 days 00:01:28.522000,42,3,,,17.709,37.98,32.833,0 days 02:05:02.466000,0 days 02:05:40.446000,0 days 02:06:13.279000,290,306,214,317,true,HARD,9,true,McLaren,0 days 02:04:44.731000,2023-11-26 14:05:45.856,1,5,false,,false,true,88.522,88.52199999999999
274,274,0 days 02:07:42.101000,NOR,4,0 days 00:01:28.848000,43,3,,,17.638,38.5,32.71,0 days 02:06:30.917000,0 days 02:07:09.417000,0 days 02:07:42.127000,286,296,215,300,false,HARD,10,true,McLaren,0 days 02:06:13.253000,2023-11-26 14:07:14.378,1,4,false,,false,true,88.848,88.84800000000001
275,275,0 days 02:09:10.640000,NOR,4,0 days 00:01:28.539000,44,3,,,17.731,38.306,32.502,0 days 02:07:59.858000,0 days 02:08:38.164000,0 days 02:09:10.666000,290,302,213,305,false,HARD,11,true,McLaren,0 days 02:07:42.101000,2023-11-26 14:08:43.226,1,4,false,,false,true,88.539,88.539
276,276,0 days 02:10:38.804000,NOR,4,0 days 00:01:28.164000,45,3,,,17.625,38.046,32.493,0 days 02:09:28.291000,0 days 02:10:06.337000,0 days 02:10:38.830000,,299,215,303,true,HARD,12,true,McLaren,0 days 02:09:10.640000,2023-11-26 14:10:11.765,1,4,false,,false,true,88.164,88.164
277,277,0 days 02:12:06.991000,NOR,4,0 days 00:01:28.187000,46,3,,,17.541,38.222,32.424,0 days 02:10:56.371000,0 days 02:11:34.593000,0 days 02:12:07.017000,288,295,214,300,false,HARD,13,true,McLaren,0 days 02:10:38.804000,2023-11-26 14:11:39.929,1,4,false,,false,true,88.187,88.18700000000001
278,278,0 days 02:13:35.559000,NOR,4,0 days 00:01:28.568000,47,3,,,17.572,38.062,32.934,0 days 02:12:24.589000,0 days 02:13:02.651000,0 days 02:13:35.585000,292,297,213,302,false,HARD,14,true,McLaren,0 days 02:12:06.991000,2023-11-26 14:13:08.116,1,4,true,TRACK LIMITS AT TURN 6 LAP 47 ,false,true,88.568,88.568
279,279,0 days 02:15:05.322000,NOR,4,0 days 00:01:29.763000,48,3,,,17.692,38.599,33.472,0 days 02:13:53.277000,0 days 02:14:31.876000,0 days 02:15:05.348000,294,319,211,303,false,HARD,15,true,McLaren,0 days 02:13:35.559000,2023-11-26 14:14:36.684,1,5,false,,false,true,89.763,89.763
280,280,0 days 02:16:34.119000,NOR,4,0 days 00:01:28.797000,49,3,,,17.738,38.392,32.667,0 days 02:15:23.086000,0 days 02:16:01.478000,0 days 02:16:34.145000,289,296,212,304,false,HARD,16,true,McLaren,0 days 02:15:05.322000,2023-11-26 14:16:06.447,1,5,false,,false,true,88.797,88.797
281,281,0 days 02:18:02.753000,NOR,4,0 days 00:01:28.634000,50,3,,,17.646,38.334,32.654,0 days 02:16:51.791000,0 days 02:17:30.125000,0 days 02:18:02.779000,288,291,213,299,false,HARD,17,true,McLaren,0 days 02:16:34.119000,2023-11-26 14:17:35.244,1,5,false,,false,true,88.634,88.63400000000001
282,282,0 days 02:19:31.279000,NOR,4,0 days 00:01:28.526000,51,3,,,17.574,38.259,32.693,0 days 02:18:20.353000,0 days 02:18:58.612000,0 days 02:19:31.305000,292,297,209,302,false,HARD,18,true,McLaren,0 days 02:18:02.753000,2023-11-26 14:19:03.878,1,5,false,,false,true,88.526,88.526
283,283,0 days 02:21:00.118000,NOR,4,0 days 00:01:28.839000,52,3,,,17.836,38.329,32.674,0 days 02:19:49.141000,0 days 02:20:27.470000,0 days 02:21:00.144000,289,296,213,300,false,HARD,19,true,McLaren,0 days 02:19:31.279000,2023-11-26 14:20:32.404,1,5,false,,false,true,88.839,88.839
284,284,0 days 02:22:28.675000,NOR,4,0 days 00:01:28.557000,53,3,,,17.64,38.416,32.501,0 days 02:21:17.784000,0 days 02:21:56.200000,0 days 02:22:28.701000,292,296,214,298,false,HARD,20,true,McLaren,0 days 02:21:00.118000,2023-11-26 14:22:01.243,1,5,false,,false,true,88.557,88.55699999999999
285,285,0 days 02:23:57.265000,NOR,4,0 days 00:01:28.590000,54,3,,,17.582,38.413,32.595,0 days 02:22:46.283000,0 days 02:23:24.696000,0 days 02:23:57.291000,293,297,213,300,false,HARD,21,true,McLaren,0 days 02:22:28.675000,2023-11-26 14:23:29.800,1,5,false,,false,true,88.59,88.59
286,286,0 days 02:25:25.723000,NOR,4,0 days 00:01:28.458000,55,3,,,17.56,38.279,32.619,0 days 02:24:14.851000,0 days 02:24:53.130000,0 days 02:25:25.749000,292,292,212,298,false,HARD,22,true,McLaren,0 days 02:23:57.265000,2023-11-26 14:24:58.390,1,5,false,,false,true,88.458,88.458
287,287,0 days 02:26:54.295000,NOR,4,0 days 00:01:28.572000,56,3,,,17.663,38.279,32.63,0 days 02:25:43.412000,0 days 02:26:21.691000,0 days 02:26:54.321000,294,297,212,301,false,HARD,23,true,McLaren,0 days 02:25:25.723000,2023-11-26 14:26:26.848,1,5,false,,false,true,88.572,88.572
288,288,0 days 02:28:23.095000,NOR,4,0 days 00:01:28.800000,57,3,,,17.786,38.409,32.605,0 days 02:27:12.107000,0 days 02:27:50.516000,0 days 02:28:23.121000,,302,213,305,false,HARD,24,true,McLaren,0 days 02:26:54.295000,2023-11-26 14:27:55.420,1,5,false,,false,true,88.8,88.8
289,289,0 days 02:29:51.683000,NOR,4,0 days 00:01:28.588000,58,3,,,17.61,38.255,32.723,0 days 02:28:40.731000,0 days 02:29:18.986000,0 days 02:29:51.709000,295,302,212,305,false,HARD,25,true,McLaren,0 days 02:28:23.095000,2023-11-26 14:29:24.220,1,5,false,,false,true,88.588,88.588
290,290,0 days 01:03:58.657000,PIA,81,0 days 00:01:33.882000,1,1,,,,38.531,34.296,,0 days 01:03:24.597000,0 days 01:03:58.846000,288,304,208,309,false,MEDIUM,1,true,McLaren,0 days 01:02:24.519000,2023-11-26 13:03:25.644,1,3,false,,false,false,93.882,
291,291,0 days 01:05:29.732000,PIA,81,0 days 00:01:31.075000,2,1,,,18.324,38.67,34.081,0 days 01:04:17.004000,0 days 01:04:55.674000,0 days 01:05:29.755000,283,300,212,302,true,MEDIUM,2,true,McLaren,0 days 01:03:58.657000,2023-11-26 13:04:59.782,1,3,false,,false,true,91.075,91.075
292,292,0 days 01:07:00.363000,PIA,81,0 days 00:01:30.631000,3,1,,,18.267,38.209,34.155,0 days 01:05:48.022000,0 days 01:06:26.231000,0 days 01:07:00.386000,285,313,208,310,true,MEDIUM,3,true,McLaren,0 days 01:05:29.732000,2023-11-26 13:06:30.857,1,3,false,,false,true,90.631,90.631
293,293,0 days 01:08:32.179000,PIA,81,0 days 00:01:31.816000,4,1,,,18.674,38.622,34.52,0 days 01:07:19.060000,0 days 01:07:57.682000,0 days 01:08:32.202000,284,310,207,306,false,MEDIUM,4,true,McLaren,0 days 01:07:00.363000,2023-11-26 13:08:01.488,1,4,false,,false,true,91.816,91.816
294,294,0 days 01:10:02.598000,PIA,81,0 days 00:01:30.419000,5,1,,,18.12,38.191,34.108,0 days 01:08:50.322000,0 days 01:09:28.513000,0 days 01:10:02.621000,290,313,205,317,true,MEDIUM,5,true,McLaren,0 days 01:08:32.179000,2023-11-26 13:09:33.304,1,4,false,,false,true,90.419,90.419
295,295,0 days 01:11:33.411000,PIA,81,0 days 00:01:30.813000,6,1,,,18.458,38.246,34.109,0 days 01:10:21.079000,0 days 01:10:59.325000,0 days 01:11:33.434000,286,310,207,316,false,MEDIUM,6,true,McLaren,0 days 01:10:02.598000,2023-11-26 13:11:03.723,1,4,false,,false,true,90.813,90.813
296,296,0 days 01:13:04.364000,PIA,81,0 days 00:01:30.953000,7,1,,,18.383,38.481,34.089,0 days 01:11:51.817000,0 days 01:12:30.298000,0 days 01:13:04.387000,287,305,209,315,false,MEDIUM,7,true,McLaren,0 days 01:11:33.411000,2023-11-26 13:12:34.536,1,4,false,,false,true,90.953,90.953
297,297,0 days 01:14:35.159000,PIA,81,0 days 00:01:30.795000,8,1,,,18.098,38.796,33.901,0 days 01:13:22.485000,0 days 01:14:01.281000,0 days 01:14:35.182000,,301,207,302,false,MEDIUM,8,true,McLaren,0 days 01:13:04.364000,2023-11-26 13:14:05.489,1,4,false,,false,true,90.795,90.795
298,298,0 days 01:16:06.058000,PIA,81,0 days 00:01:30.899000,9,1,,,18.292,38.686,33.921,0 days 01:14:53.474000,0 days 01:15:32.160000,0 days 01:16:06.081000,285,305,207,305,false,MEDIUM,9,true,McLaren,0 days 01:14:35.159000,2023-11-26 13:15:36.284,1,4,false,,false,true,90.899,90.899
299,299,0 days 01:17:37.297000,PIA,81,0 days 00:01:31.239000,10,1,,,18.25,38.817,34.172,0 days 01:16:24.331000,0 days 01:17:03.148000,0 days 01:17:37.320000,283,305,206,302,false,MEDIUM,10,true,McLaren,0 days 01:16:06.058000,2023-11-26 13:17:07.183,1,4,false,,false,true,91.239,91.239
300,300,0 days 01:19:09.745000,PIA,81,0 days 00:01:32.448000,11,1,,,18.212,39.229,35.007,0 days 01:17:55.532000,0 days 01:18:34.761000,0 days 01:19:09.768000,,303,207,312,false,MEDIUM,11,true,McLaren,0 days 01:17:37.297000,2023-11-26 13:18:38.422,1,5,false,,false,true,92.448,92.448
301,301,0 days 01:20:41.049000,PIA,81,0 days 00:01:31.304000,12,1,,,18.236,38.579,34.489,0 days 01:19:28.004000,0 days 01:20:06.583000,0 days 01:20:41.072000,287,311,208,313,false,MEDIUM,12,true,McLaren,0 days 01:19:09.745000,2023-11-26 13:20:10.870,1,5,false,,false,true,91.304,91.304
302,302,0 days 01:22:14.030000,PIA,81,0 days 00:01:32.981000,13,1,,0 days 01:22:13.053000,18.147,39.102,35.732,0 days 01:20:59.219000,0 days 01:21:38.321000,0 days 01:22:14.053000,284,302,,299,false,MEDIUM,13,true,McLaren,0 days 01:20:41.049000,2023-11-26 13:21:42.174,1,6,false,,false,false,92.981,92.981
303,303,0 days 01:24:04.114000,PIA,81,0 days 00:01:50.084000,14,2,0 days 01:22:34.662000,,38.098,38.61,33.376,0 days 01:22:52.151000,0 days 01:23:30.761000,0 days 01:24:04.137000,282,304,208,310,false,HARD,1,true,McLaren,0 days 01:22:14.030000,2023-11-26 13:23:15.155,1,15,false,,false,false,110.084,110.084
304,304,0 days 01:25:34.763000,PIA,81,0 days 00:01:30.649000,15,2,,,18.265,38.003,34.381,0 days 01:24:22.402000,0 days 01:25:00.405000,0 days 01:25:34.786000,281,310,209,313,false,HARD,2,true,McLaren,0 days 01:24:04.114000,2023-11-26 13:25:05.239,1,14,true,TRACK LIMITS AT TURN 4 LAP 15 ,false,true,90.649,90.649
